Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5764,0.6206,0.5764,0.591,0.555,15.2685,0.0993,0.1025
DecisionTree,CTGAN_HYBRID,0.5694,0.622,0.5694,0.5854,0.5564,15.5188,0.1,0.1045
DecisionTree,GaussianCopula_HYBRID,0.5347,0.6455,0.5347,0.5498,0.5759,16.7703,0.1216,0.1415
DecisionTree,Original,0.7222,0.7382,0.7222,0.728,0.6982,10.0121,0.3772,0.3801
DecisionTree,TVAE_HYBRID,0.6875,0.6297,0.6875,0.6159,0.5268,11.2636,0.0679,0.093
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6875,0.6297,0.6875,0.6159,0.599,2.9568,0.0679,0.093
KNN,GaussianCopula_HYBRID,0.5903,0.634,0.5903,0.6044,0.6067,2.607,0.1288,0.1331
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.495,11.0149,0.0,0.0
LogisticRegression,Anonymous,0.6736,0.6635,0.6736,0.6678,0.5739,0.6384,0.2056,0.2064
LogisticRegression,CTGAN_HYBRID,0.7014,0.6913,0.7014,0.5965,0.518,0.6857,0.048,0.1143
LogisticRegression,GaussianCopula_HYBRID,0.7014,0.6636,0.7014,0.625,0.4959,0.644,0.0947,0.1401
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE_HYBRID,0.7014,0.7912,0.7014,0.5851,0.5045,2.3493,0.0313,0.1261
RandomForest,Anonymous,0.5694,0.5749,0.5694,0.5721,0.5356,0.7433,-0.0018,-0.0018
RandomForest,CTGAN_HYBRID,0.6944,0.6409,0.6944,0.6027,0.5055,0.6936,0.0504,0.088
RandomForest,GaussianCopula_HYBRID,0.6111,0.6061,0.6111,0.6085,0.5797,0.6499,0.0718,0.0719
RandomForest,Original,0.8264,0.8219,0.8264,0.8202,0.8119,0.4631,0.5661,0.5731
RandomForest,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5086,9.3774,0.0,0.0
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
