Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6755,0.6938,0.6755,0.683,0.7344,11.6979,0.4826,0.4841
DecisionTree,CTGAN_HYBRID,0.4232,0.464,0.4232,0.4291,0.5563,20.7902,0.1208,0.1252
DecisionTree,GaussianCopula_HYBRID,0.3983,0.4163,0.3983,0.4057,0.5251,21.6859,0.0497,0.0499
DecisionTree,Original,0.6687,0.6869,0.6687,0.6762,0.7298,11.9422,0.4729,0.4743
DecisionTree,TVAE_HYBRID,0.5768,0.6019,0.5768,0.5782,0.6515,15.2534,0.3287,0.3367
KNN,Anonymous,0.5715,0.5522,0.5715,0.5581,0.6754,5.4766,0.2781,0.2809
KNN,CTGAN_HYBRID,0.3916,0.4424,0.3916,0.3756,0.5597,6.4419,0.0764,0.0858
KNN,GaussianCopula_HYBRID,0.4014,0.3801,0.4014,0.3888,0.5143,4.9404,-0.0028,-0.0028
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5286,0.4886,0.5286,0.5027,0.6339,6.9037,0.1951,0.1985
LogisticRegression,Anonymous,0.7462,0.7251,0.7462,0.7294,0.8362,0.9085,0.573,0.578
LogisticRegression,CTGAN_HYBRID,0.5881,0.5722,0.5881,0.5701,0.6837,1.0922,0.33,0.3379
LogisticRegression,GaussianCopula_HYBRID,0.5655,0.546,0.5655,0.4923,0.6885,0.9853,0.1917,0.2436
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.6837,0.6492,0.6837,0.6477,0.7746,1.5027,0.4697,0.4843
RandomForest,Anonymous,0.7741,0.7596,0.7741,0.7596,0.8856,0.5869,0.6174,0.6248
RandomForest,CTGAN_HYBRID,0.5279,0.5109,0.5279,0.4976,0.6729,0.9609,0.2423,0.2588
RandomForest,GaussianCopula_HYBRID,0.5361,0.4679,0.5361,0.4601,0.6201,0.9869,0.1377,0.1647
RandomForest,Original,0.7673,0.7521,0.7673,0.7529,0.887,0.6026,0.6063,0.6132
RandomForest,TVAE_HYBRID,0.6822,0.6548,0.6822,0.6391,0.8144,0.7905,0.4675,0.4902
