Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.4985,0.5161,0.4985,0.502,0.5962,18.0761,0.2081,0.2107
DecisionTree,GaussianCopula,0.4014,0.4126,0.4014,0.4049,0.5187,21.5773,0.0412,0.0415
DecisionTree,Original,0.677,0.6929,0.677,0.6837,0.734,11.6436,0.484,0.4851
DecisionTree,TVAE,0.6047,0.6055,0.6047,0.6002,0.6677,14.2492,0.3581,0.3616
KNN,CTGAN,0.4857,0.4781,0.4857,0.4739,0.5995,6.3053,0.1611,0.1645
KNN,GaussianCopula,0.3863,0.3926,0.3863,0.3886,0.5136,5.7504,0.0113,0.0114
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5587,0.5158,0.5587,0.5233,0.6514,7.0738,0.2514,0.2593
LogisticRegression,CTGAN,0.6694,0.584,0.6694,0.6069,0.7727,0.8074,0.427,0.4475
LogisticRegression,GaussianCopula,0.561,0.5412,0.561,0.5076,0.6973,0.9559,0.2078,0.2388
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6807,0.6524,0.6807,0.6516,0.7901,1.205,0.4616,0.471
RandomForest,CTGAN,0.6536,0.6176,0.6536,0.5948,0.7365,0.8403,0.4058,0.4264
RandomForest,GaussianCopula,0.5738,0.5258,0.5738,0.5137,0.6881,0.9469,0.2335,0.2639
RandomForest,Original,0.7703,0.7558,0.7703,0.7563,0.8864,0.6272,0.6117,0.6183
RandomForest,TVAE,0.7161,0.6925,0.7161,0.6825,0.8414,0.9819,0.5189,0.5317
