Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4306,0.631,0.4306,0.4123,0.5391,20.5249,0.0551,0.0848
DecisionTree,CTGAN,0.5208,0.5775,0.5208,0.5389,0.5023,17.2709,0.004,0.0042
DecisionTree,CTGAN_HYBRID,0.5069,0.5381,0.5069,0.52,0.4541,17.7715,-0.0858,-0.0871
DecisionTree,GaussianCopula,0.5972,0.6073,0.5972,0.6019,0.5382,14.5176,0.0745,0.0746
DecisionTree,GaussianCopula_HYBRID,0.6736,0.7199,0.6736,0.6855,0.6759,11.7642,0.3139,0.3267
DecisionTree,Original,0.75,0.7651,0.75,0.7552,0.7309,9.0109,0.4394,0.4429
DecisionTree,TVAE,0.6389,0.5538,0.6389,0.5768,0.4855,13.0158,-0.0354,-0.0426
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN,0.7083,0.679,0.7083,0.6742,0.6073,1.3127,0.2008,0.2212
KNN,CTGAN_HYBRID,0.5903,0.5929,0.5903,0.5916,0.6016,1.1294,0.0407,0.0407
KNN,GaussianCopula,0.6597,0.6406,0.6597,0.6477,0.5777,0.8916,0.1495,0.1513
KNN,GaussianCopula_HYBRID,0.625,0.5766,0.625,0.5923,0.587,1.5576,0.0021,0.0022
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.5208,8.6467,0.0,0.0
LogisticRegression,Anonymous,0.5139,0.7091,0.5139,0.5112,0.6939,2.0547,0.1633,0.2266
LogisticRegression,CTGAN,0.6528,0.6264,0.6528,0.6352,0.59,0.6753,0.1142,0.1168
LogisticRegression,CTGAN_HYBRID,0.6458,0.6301,0.6458,0.6365,0.525,0.6693,0.1265,0.1275
LogisticRegression,GaussianCopula,0.7778,0.7695,0.7778,0.7709,0.782,0.5231,0.4483,0.4526
LogisticRegression,GaussianCopula_HYBRID,0.4722,0.6,0.4722,0.484,0.6339,0.7244,0.038,0.0467
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE,0.6667,0.5736,0.6667,0.5859,0.5586,1.6183,-0.0023,-0.0033
RandomForest,Anonymous,0.5208,0.7255,0.5208,0.5167,0.6368,0.9324,0.1791,0.2515
RandomForest,CTGAN,0.6667,0.625,0.6667,0.6328,0.602,0.6187,0.1,0.1079
RandomForest,CTGAN_HYBRID,0.5625,0.5916,0.5625,0.5741,0.5292,0.6805,0.0365,0.0371
RandomForest,GaussianCopula,0.7431,0.7333,0.7431,0.7363,0.7475,0.5376,0.3663,0.369
RandomForest,GaussianCopula_HYBRID,0.6528,0.6484,0.6528,0.6505,0.6678,0.5871,0.1713,0.1714
RandomForest,Original,0.8125,0.8071,0.8125,0.8076,0.8245,0.4471,0.5376,0.5415
RandomForest,TVAE,0.7014,0.6913,0.7014,0.5965,0.5883,2.0676,0.048,0.1143
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN,0.7014,0.7912,0.7014,0.5851,,,0.0313,0.1261
SVM,CTGAN_HYBRID,0.6806,0.5849,0.6806,0.5847,,,0.0072,0.0126
SVM,GaussianCopula,0.7014,0.7912,0.7014,0.5851,,,0.0313,0.1261
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
