Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6042,0.6528,0.6042,0.6185,0.5941,14.2673,0.1679,0.1747
DecisionTree,CTGAN_HYBRID,0.5278,0.5816,0.5278,0.5453,0.5073,17.0206,0.0129,0.0135
DecisionTree,GaussianCopula_HYBRID,0.5347,0.6529,0.5347,0.5487,0.5823,16.7703,0.1305,0.1541
DecisionTree,Original,0.75,0.7651,0.75,0.7552,0.7309,9.0109,0.4394,0.4429
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.5764,0.5282,0.5764,0.5476,0.392,3.5845,-0.1035,-0.1076
KNN,GaussianCopula_HYBRID,0.5903,0.634,0.5903,0.6044,0.6067,2.607,0.1288,0.1331
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.6736,0.6635,0.6736,0.6678,0.5739,0.6384,0.2056,0.2064
LogisticRegression,CTGAN_HYBRID,0.6875,0.6176,0.6875,0.5985,0.4727,0.6783,0.0369,0.0604
LogisticRegression,GaussianCopula_HYBRID,0.7014,0.6636,0.7014,0.625,0.4959,0.644,0.0947,0.1401
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5833,0.5886,0.5833,0.5859,0.5559,0.9674,0.0305,0.0305
RandomForest,CTGAN_HYBRID,0.6806,0.5997,0.6806,0.5943,0.5377,0.68,0.0236,0.0366
RandomForest,GaussianCopula_HYBRID,0.5903,0.5929,0.5903,0.5916,0.5406,0.676,0.0407,0.0407
RandomForest,Original,0.8125,0.8067,0.8125,0.8059,0.813,0.4617,0.5313,0.5379
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
