Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
DecisionTree,Anonymous,0.6667,0.671,0.6667,0.6687,0.6136,12.0146,0.2244,0.2245,0,0.0,0.3,3.0,15.0,0.01,,,
DecisionTree,CTGAN_HYBRID,0.4792,0.537,0.4792,0.4988,0.4532,18.7727,-0.0826,-0.0867,0,0.0,0.3,3.0,15.0,0.01,300,1,336
DecisionTree,GaussianCopula_HYBRID,0.5417,0.6004,0.5417,0.5592,0.53,16.52,0.0526,0.0555,0,0.0,0.3,3.0,15.0,0.01,300,1,336
DecisionTree,Anonymous,0.5764,0.626,0.5764,0.5918,0.5614,15.2685,0.1095,0.114,16,4.76,0.3,3.0,15.0,0.05,,,
DecisionTree,CTGAN_HYBRID,0.6458,0.6668,0.6458,0.6539,0.6114,12.7655,0.2107,0.2127,16,4.76,0.3,3.0,15.0,0.05,300,1,336
DecisionTree,GaussianCopula_HYBRID,0.6667,0.6462,0.6667,0.6532,0.5755,12.0146,0.1612,0.1637,16,4.76,0.3,3.0,15.0,0.05,300,1,336
DecisionTree,Anonymous,0.4514,0.6728,0.4514,0.4318,0.5668,19.7739,0.0937,0.1465,23,6.85,0.3,3.0,15.0,0.1,,,
DecisionTree,CTGAN_HYBRID,0.5833,0.578,0.5833,0.5806,0.5027,15.0182,0.0055,0.0055,23,6.85,0.3,3.0,15.0,0.1,300,1,336
DecisionTree,GaussianCopula_HYBRID,0.6111,0.6623,0.6111,0.6255,0.6055,14.017,0.1871,0.1955,23,6.85,0.3,3.0,15.0,0.1,300,1,336
DecisionTree,Anonymous,0.5069,0.6154,0.5069,0.5229,0.5432,17.7715,0.0692,0.0805,46,13.69,0.3,3.0,15.0,0.2,,,
DecisionTree,CTGAN_HYBRID,0.4931,0.5824,0.4931,0.5121,0.5077,18.2721,0.0128,0.0143,46,13.69,0.3,3.0,15.0,0.2,300,1,336
DecisionTree,GaussianCopula_HYBRID,0.5694,0.5957,0.5694,0.5801,0.5245,15.5188,0.0462,0.0467,46,13.69,0.3,3.0,15.0,0.2,300,1,336
DecisionTree,Anonymous,0.5764,0.626,0.5764,0.5918,0.5614,15.2685,0.1095,0.114,70,20.83,0.3,3.0,15.0,0.5,,,
DecisionTree,CTGAN_HYBRID,0.5278,0.501,0.5278,0.5132,0.4182,17.0206,-0.1724,-0.1741,70,20.83,0.3,3.0,15.0,0.5,300,1,336
DecisionTree,GaussianCopula_HYBRID,0.5694,0.5639,0.5694,0.5666,0.4864,15.5188,-0.0276,-0.0276,70,20.83,0.3,3.0,15.0,0.5,300,1,336
