Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5139,0.5786,0.5139,0.5328,0.5036,17.5212,0.0063,0.0067
DecisionTree,Original,0.7292,0.7519,0.7292,0.7363,0.7159,9.7618,0.4036,0.4094
KNN,CTGAN,0.5833,0.5724,0.5833,0.5775,0.5184,1.1575,-0.0075,-0.0075
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.5347,0.519,0.5347,0.5264,0.4741,0.6741,-0.1324,-0.1329
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,CTGAN,0.5764,0.5947,0.5764,0.5843,0.4885,0.6851,0.0444,0.0447
RandomForest,Original,0.7986,0.7923,0.7986,0.7933,0.8027,0.4656,0.5033,0.507
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
