Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.6458,0.662,0.6458,0.6525,0.605,12.7655,0.201,0.2023
DecisionTree,Original,0.7361,0.7562,0.7361,0.7426,0.7209,9.5115,0.4154,0.4204
DecisionTree,TVAE,0.7014,0.6748,0.7014,0.6773,0.5941,10.763,0.211,0.2221
KNN,CTGAN,0.6042,0.6216,0.6042,0.6116,0.547,2.377,0.107,0.1077
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6875,0.5845,0.6875,0.5778,0.5411,4.6295,0.0037,0.0088
LogisticRegression,CTGAN,0.75,0.7702,0.75,0.6958,0.7359,0.577,0.2603,0.3455
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE,0.75,0.7357,0.75,0.7345,0.7514,0.8261,0.3533,0.365
RandomForest,CTGAN,0.7153,0.6957,0.7153,0.65,0.7114,0.562,0.1507,0.2065
RandomForest,Original,0.8264,0.8218,0.8264,0.8218,0.8189,0.4597,0.5718,0.576
RandomForest,TVAE,0.7292,0.7204,0.7292,0.6737,0.7155,1.2805,0.205,0.2645
SVM,CTGAN,0.6528,0.5379,0.6528,0.5687,,,-0.0441,-0.0626
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
