Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5625,0.5707,0.5625,0.5664,0.4941,15.7691,-0.0116,-0.0116
DecisionTree,Original,0.7361,0.7516,0.7361,0.7416,0.7145,9.5115,0.4083,0.4115
KNN,CTGAN,0.5069,0.5328,0.5069,0.5182,0.4481,1.9226,-0.0989,-0.0999
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.4973,0.6336,0.0,0.0
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,CTGAN,0.6667,0.6295,0.6667,0.6376,0.5727,0.631,0.1129,0.1198
RandomForest,Original,0.8125,0.808,0.8125,0.8091,0.8065,0.4687,0.5437,0.5456
SVM,CTGAN,0.6875,0.4808,0.6875,0.5658,,,-0.0138,-0.0555
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
