Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.6319,0.6343,0.6319,0.6331,0.5695,13.2661,0.1382,0.1382
DecisionTree,Original,0.7917,0.7917,0.7917,0.7917,0.7545,7.5091,0.5091,0.5091
DecisionTree,TVAE,0.6944,0.6519,0.6944,0.6419,0.5509,11.0133,0.1239,0.1492
KNN,CTGAN,0.6736,0.5407,0.6736,0.5704,0.5006,3.7215,-0.023,-0.0435
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.4977,10.5428,0.0,0.0
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.5032,0.7916,0.0,0.0
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
LogisticRegression,TVAE,0.7014,0.7912,0.7014,0.5851,0.4884,2.7892,0.0313,0.1261
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,0.5717,0.6397,0.0,0.0
RandomForest,Original,0.8472,0.8535,0.8472,0.8359,0.7955,0.4789,0.5992,0.6264
RandomForest,TVAE,0.6944,0.4823,0.6944,0.5692,0.5419,6.8525,0.0,0.0
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
