Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
LogisticRegression,CTGAN,0.6642,0.6233,0.6642,0.6233,0.7571,0.8416,0.431,0.4447,,,0.3,,,,1000.0,10.0,30960
LogisticRegression,TVAE,0.6875,0.6769,0.6875,0.6732,0.8277,0.8126,0.4886,0.4963,,,0.3,,,,1000.0,10.0,30960
LogisticRegression,CTGAN,0.6514,0.6023,0.6514,0.6164,0.7508,0.8504,0.4102,0.4189,,,0.3,,,,1000.0,1.0,3096
LogisticRegression,TVAE,0.677,0.6679,0.677,0.6622,0.8033,1.0173,0.4713,0.4797,,,0.3,,,,1000.0,1.0,3096
LogisticRegression,CTGAN,0.6514,0.6081,0.6514,0.6119,0.7395,0.8733,0.412,0.425,,,0.3,,,,1000.0,2.0,6192
LogisticRegression,TVAE,0.692,0.6802,0.692,0.6769,0.8285,0.8186,0.4944,0.5019,,,0.3,,,,1000.0,2.0,6192
LogisticRegression,CTGAN,0.6702,0.6421,0.6702,0.6333,0.7578,0.8441,0.443,0.4567,,,0.3,,,,1000.0,3.0,9288
LogisticRegression,TVAE,0.683,0.6734,0.683,0.6682,0.8268,0.8341,0.4818,0.4902,,,0.3,,,,1000.0,3.0,9288
LogisticRegression,CTGAN,0.6483,0.7131,0.6483,0.5898,0.7546,0.8364,0.3896,0.4087,,,0.3,,,,1000.0,5.0,15480
LogisticRegression,TVAE,0.6852,0.6749,0.6852,0.6711,0.829,0.8221,0.4854,0.4931,,,0.3,,,,1000.0,5.0,15480
