Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
DecisionTree,CTGAN,0.5278,0.5449,0.5278,0.5355,0.4627,17.0206,-0.0718,-0.0721,,,0.3,,,,250.0,10.0,3360
DecisionTree,TVAE,0.6875,0.6245,0.6875,0.6076,0.5205,11.2636,0.0526,0.0778,,,0.3,,,,250.0,10.0,3360
DecisionTree,CTGAN,0.5417,0.5793,0.5417,0.5559,0.5045,16.52,0.0083,0.0085,,,0.3,,,,250.0,1.0,336
DecisionTree,TVAE,0.6458,0.6002,0.6458,0.6124,0.5223,12.7655,0.0507,0.0542,,,0.3,,,,250.0,1.0,336
DecisionTree,CTGAN,0.4861,0.5463,0.4861,0.5057,0.4645,18.5224,-0.0622,-0.0656,,,0.3,,,,250.0,2.0,672
DecisionTree,TVAE,0.6806,0.5575,0.6806,0.5741,0.4964,11.5139,-0.0098,-0.0204,,,0.3,,,,250.0,2.0,672
DecisionTree,CTGAN,0.6319,0.6343,0.6319,0.6331,0.5695,13.2661,0.1382,0.1382,,,0.3,,,,250.0,3.0,1008
DecisionTree,TVAE,0.6944,0.6519,0.6944,0.6419,0.5509,11.0133,0.1239,0.1492,,,0.3,,,,250.0,3.0,1008
DecisionTree,CTGAN,0.625,0.6055,0.625,0.6135,0.5327,13.5164,0.069,0.0696,,,0.3,,,,250.0,5.0,1680
DecisionTree,TVAE,0.6667,0.5564,0.6667,0.5767,0.4927,12.0146,-0.0189,-0.0293,,,0.3,,,,250.0,5.0,1680
