Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.4111,0.4191,0.4111,0.4111,0.525,21.2245,0.054,0.0546
DecisionTree,Original,0.6739,0.6935,0.6739,0.682,0.734,11.7522,0.4816,0.4832
DecisionTree,TVAE,0.6182,0.6069,0.6182,0.6037,0.6679,13.7606,0.3738,0.3803
KNN,CTGAN,0.3901,0.3942,0.3901,0.3856,0.513,5.1411,0.0148,0.0151
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5655,0.5103,0.5655,0.5131,0.637,7.6068,0.2222,0.239
LogisticRegression,CTGAN,0.4947,0.4724,0.4947,0.4513,0.5559,1.0669,0.1286,0.1348
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6355,0.5839,0.6355,0.5935,0.7374,2.1203,0.3757,0.3871
RandomForest,CTGAN,0.4827,0.4063,0.4827,0.4388,0.547,1.0404,0.114,0.1202
RandomForest,Original,0.7831,0.771,0.7831,0.7692,0.8921,0.6169,0.6325,0.6402
RandomForest,TVAE,0.68,0.6592,0.68,0.6419,0.8199,1.129,0.4643,0.4839
