Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5972,0.6489,0.5972,0.6121,0.5891,14.5176,0.1581,0.1652
DecisionTree,CTGAN_HYBRID,0.5972,0.6489,0.5972,0.6121,0.5891,14.5176,0.1581,0.1652
DecisionTree,GaussianCopula_HYBRID,0.6111,0.6011,0.6111,0.6057,0.5291,14.017,0.0597,0.0598
DecisionTree,Original,0.7431,0.7606,0.7431,0.7489,0.7259,9.2612,0.4273,0.4316
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.5069,0.5692,0.5069,0.526,0.5219,0.7409,-0.0135,-0.0143
KNN,GaussianCopula_HYBRID,0.5694,0.5521,0.5694,0.56,0.4527,2.6138,-0.0548,-0.0551
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5486,0.6464,0.5486,0.565,0.5861,0.7616,0.1301,0.1473
LogisticRegression,CTGAN_HYBRID,0.4097,0.5739,0.4097,0.401,0.583,0.7378,-0.002,-0.0028
LogisticRegression,GaussianCopula_HYBRID,0.7014,0.6913,0.7014,0.5965,0.4607,0.6439,0.048,0.1143
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6042,0.5965,0.6042,0.6001,0.5557,0.7199,0.0491,0.0492
RandomForest,CTGAN_HYBRID,0.3819,0.5264,0.3819,0.3767,0.5017,0.7871,-0.0588,-0.0826
RandomForest,GaussianCopula_HYBRID,0.5903,0.528,0.5903,0.5516,0.4409,0.6901,-0.0982,-0.105
RandomForest,Original,0.8125,0.8067,0.8125,0.8059,0.7931,0.4739,0.5313,0.5379
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6806,0.6094,0.6806,0.6032,N/A,N/A,0.0394,0.056
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
