Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6319,0.6437,0.6319,0.6371,0.5823,13.2661,0.1595,0.16
DecisionTree,CTGAN_HYBRID,0.4792,0.5979,0.4792,0.4933,0.5232,18.7727,0.0364,0.0437
DecisionTree,GaussianCopula_HYBRID,0.5278,0.5764,0.5278,0.5445,0.5009,17.0206,0.0016,0.0017
DecisionTree,Original,0.6944,0.7315,0.6944,0.7047,0.6909,11.0133,0.3465,0.3568
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.5139,0.5578,0.5139,0.5301,0.4753,2.4386,-0.0396,-0.0408
KNN,GaussianCopula_HYBRID,0.5069,0.5485,0.5069,0.5229,0.4401,2.4166,-0.0606,-0.0622
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.6944,0.6409,0.6944,0.6027,0.58,0.6131,0.0504,0.088
LogisticRegression,CTGAN_HYBRID,0.6042,0.6067,0.6042,0.6054,0.4909,0.6874,0.0732,0.0732
LogisticRegression,GaussianCopula_HYBRID,0.6875,0.4808,0.6875,0.5658,0.5702,0.6596,-0.0138,-0.0555
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6736,0.6481,0.6736,0.6553,0.6765,0.6025,0.1615,0.1661
RandomForest,CTGAN_HYBRID,0.4028,0.5598,0.4028,0.3959,0.5034,0.8805,-0.0184,-0.0262
RandomForest,GaussianCopula_HYBRID,0.5486,0.5834,0.5486,0.562,0.5306,0.726,0.0176,0.018
RandomForest,Original,0.8125,0.8071,0.8125,0.8076,0.8039,0.4696,0.5376,0.5415
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6806,0.5575,0.6806,0.5741,N/A,N/A,-0.0098,-0.0204
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
