Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.626,0.6037,0.626,0.6124,,,0.07,0.071
DecisionTree,Original,0.6829,0.7381,0.6829,0.6947,,,0.3476,0.3666
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,,,0.036,0.0392
KNN,Original,0.6504,0.6226,0.6504,0.6314,,,0.11,0.113
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
LogisticRegression,Original,0.8537,0.8626,0.8537,0.8427,,,0.6184,0.6476
RandomForest,Anonymous,0.6098,0.5724,0.6098,0.586,,,-0.0014,-0.0014
RandomForest,Original,0.8537,0.8626,0.8537,0.8427,,,0.6184,0.6476
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,,,0.0,0.0
