Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.6181,0.64,0.6181,0.6268,0.5786,13.7667,0.1488,0.1502
DecisionTree,Original,0.7847,0.7893,0.7847,0.7866,0.7559,7.7594,0.5022,0.5028
DecisionTree,TVAE,0.6111,0.5315,0.6111,0.559,0.4655,14.017,-0.0815,-0.092
KNN,CTGAN,0.6458,0.5072,0.6458,0.5553,0.4275,4.9454,-0.0737,-0.109
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6528,0.473,0.6528,0.5486,0.5414,3.4828,-0.0791,-0.1383
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.5711,0.6262,0.0,0.0
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
LogisticRegression,TVAE,0.7986,0.7934,0.7986,0.7849,0.7957,0.5434,0.4754,0.4939
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,0.4208,0.6583,0.0,0.0
RandomForest,Original,0.8333,0.8366,0.8333,0.821,0.7934,0.4564,0.5628,0.5883
RandomForest,TVAE,0.7778,0.7892,0.7778,0.744,0.8008,0.7277,0.3725,0.4331
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
