Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6792,0.6946,0.6792,0.6857,0.7366,11.5622,0.4877,0.4887
DecisionTree,CTGAN_HYBRID,0.4541,0.487,0.4541,0.4618,0.5704,19.6774,0.1544,0.1576
DecisionTree,GaussianCopula_HYBRID,0.4556,0.4515,0.4556,0.4528,0.5491,19.6232,0.111,0.1112
DecisionTree,Original,0.6777,0.6976,0.6777,0.6858,0.7373,11.6165,0.4873,0.4889
DecisionTree,TVAE_HYBRID,0.5685,0.5998,0.5685,0.5721,0.6503,15.552,0.3238,0.3317
KNN,Anonymous,0.5873,0.5685,0.5873,0.5721,0.678,5.1322,0.3004,0.3051
KNN,CTGAN_HYBRID,0.4096,0.4357,0.4096,0.4063,0.548,7.0677,0.0764,0.0802
KNN,GaussianCopula_HYBRID,0.4352,0.4134,0.4352,0.4206,0.5249,5.4918,0.0501,0.0506
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5633,0.5385,0.5633,0.5471,0.6699,5.704,0.2687,0.2709
LogisticRegression,Anonymous,0.741,0.7183,0.741,0.7199,0.8167,0.9496,0.5591,0.5674
LogisticRegression,CTGAN_HYBRID,0.4654,0.4612,0.4654,0.4212,0.6271,1.4433,0.1418,0.1682
LogisticRegression,GaussianCopula_HYBRID,0.5203,0.5382,0.5203,0.4232,0.6117,1.278,0.1119,0.1532
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.7116,0.6885,0.7116,0.6959,0.8062,1.1925,0.5177,0.521
RandomForest,Anonymous,0.7771,0.7625,0.7771,0.7623,0.8856,0.5906,0.6227,0.6298
RandomForest,CTGAN_HYBRID,0.5813,0.5542,0.5813,0.5452,0.7246,0.9135,0.3108,0.3304
RandomForest,GaussianCopula_HYBRID,0.5572,0.4971,0.5572,0.4783,0.6606,0.9611,0.1747,0.219
RandomForest,Original,0.7756,0.7601,0.7756,0.7591,0.8841,0.6299,0.6189,0.6272
RandomForest,TVAE_HYBRID,0.7071,0.6757,0.7071,0.6723,0.8343,0.7814,0.511,0.5271
