Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6341,0.6153,0.6341,0.6228,N/A,N/A,0.0972,0.0982
DecisionTree,CTGAN,0.5772,0.571,0.5772,0.574,N/A,N/A,-0.0047,-0.0047
DecisionTree,GaussianCopula,0.5041,0.5574,0.5041,0.5218,N/A,N/A,-0.0336,-0.0351
DecisionTree,Original,0.7398,0.7694,0.7398,0.7477,N/A,N/A,0.4396,0.4497
DecisionTree,TVAE,0.6585,0.6134,0.6585,0.6219,N/A,N/A,0.0798,0.0868
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,N/A,N/A,0.036,0.0392
KNN,CTGAN,0.6748,0.6067,0.6748,0.6029,N/A,N/A,0.0435,0.0586
KNN,GaussianCopula,0.6992,0.6639,0.6992,0.6518,N/A,N/A,0.1539,0.181
KNN,Original,0.6504,0.6226,0.6504,0.6314,N/A,N/A,0.11,0.113
KNN,TVAE,0.6911,0.6342,0.6911,0.579,N/A,N/A,0.0197,0.0532
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
LogisticRegression,CTGAN,0.6748,0.6309,0.6748,0.6338,N/A,N/A,0.1087,0.1214
LogisticRegression,GaussianCopula,0.7236,0.7033,0.7236,0.6831,N/A,N/A,0.2293,0.2645
LogisticRegression,Original,0.8537,0.8626,0.8537,0.8427,N/A,N/A,0.6184,0.6476
LogisticRegression,TVAE,0.7073,0.6893,0.7073,0.6933,N/A,N/A,0.2608,0.2664
RandomForest,Anonymous,0.5935,0.5449,0.5935,0.5631,N/A,N/A,-0.06,-0.0628
RandomForest,CTGAN,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
RandomForest,GaussianCopula,0.7154,0.6964,0.7154,0.6565,N/A,N/A,0.1707,0.2221
RandomForest,Original,0.8537,0.8696,0.8537,0.8404,N/A,N/A,0.6121,0.6521
RandomForest,TVAE,0.7398,0.7422,0.7398,0.6895,N/A,N/A,0.2486,0.3139
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,CTGAN,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,GaussianCopula,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,TVAE,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
