Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5208,0.5723,0.5208,0.5382,,,-0.0073,-0.0076
DecisionTree,Original,0.7292,0.7243,0.7292,0.7264,,,0.3494,0.3498
KNN,Anonymous,0.6806,0.6398,0.6806,0.6431,,,0.1247,0.1373
KNN,Original,0.6597,0.6276,0.6597,0.6366,,,0.1136,0.118
LogisticRegression,Anonymous,0.5972,0.5493,0.5972,0.5674,,,-0.0567,-0.0593
LogisticRegression,Original,0.7361,0.7516,0.7361,0.7416,,,0.4083,0.4115
RandomForest,Anonymous,0.5972,0.6073,0.5972,0.6019,,,0.0745,0.0746
RandomForest,Original,0.8333,0.8292,0.8333,0.8282,,,0.5862,0.5919
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
