Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.625,0.6055,0.625,0.6135,0.5327,13.5164,0.069,0.0696
DecisionTree,Original,0.7986,0.7999,0.7986,0.7992,0.7659,7.2588,0.5285,0.5285
DecisionTree,TVAE,0.6667,0.5564,0.6667,0.5767,0.4927,12.0146,-0.0189,-0.0293
KNN,CTGAN,0.7014,0.6729,0.7014,0.6069,0.5517,3.6834,0.0641,0.1212
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.5141,10.3022,0.0,0.0
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.5393,0.6653,0.0,0.0
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
LogisticRegression,TVAE,0.7014,0.7912,0.7014,0.5851,0.5048,2.7372,0.0313,0.1261
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,0.6144,0.6131,0.0,0.0
RandomForest,Original,0.8403,0.8473,0.8403,0.8274,0.8093,0.4561,0.578,0.6083
RandomForest,TVAE,0.6944,0.4823,0.6944,0.5692,0.5623,5.2782,0.0,0.0
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
