Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6389,0.6343,0.6389,0.6365,0.572,12.5248,0.1381,0.1382
DecisionTree,CTGAN,0.5556,0.5719,0.5556,0.5629,0.4955,16.0194,-0.0088,-0.0088
DecisionTree,GaussianCopula,0.7153,0.7069,0.7153,0.7102,0.6486,10.2624,0.307,0.3081
DecisionTree,Original,0.7778,0.7841,0.7778,0.7803,0.7509,8.0097,0.4894,0.4904
DecisionTree,TVAE,0.6389,0.5538,0.6389,0.5768,0.4855,13.0158,-0.0354,-0.0426
KNN,Anonymous,0.6806,0.6398,0.6806,0.6431,0.5484,2.7685,0.1247,0.1373
KNN,CTGAN,0.6528,0.5131,0.6528,0.5591,0.4442,2.5856,-0.0613,-0.0951
KNN,GaussianCopula,0.6111,0.5419,0.6111,0.5656,0.4653,3.5342,-0.0655,-0.0722
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.5311,6.0564,0.0,0.0
LogisticRegression,Anonymous,0.6806,0.5849,0.6806,0.5847,0.505,0.6334,0.0072,0.0126
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.6161,0.6338,0.0,0.0
LogisticRegression,GaussianCopula,0.7431,0.7809,0.7431,0.6773,0.732,0.5385,0.2211,0.327
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
LogisticRegression,TVAE,0.6875,0.6068,0.6875,0.5886,0.5825,1.5387,0.0206,0.0389
RandomForest,Anonymous,0.6319,0.6202,0.6319,0.6253,0.5706,1.7017,0.1042,0.1046
RandomForest,CTGAN,0.6875,0.4808,0.6875,0.5658,0.5443,0.627,-0.0138,-0.0555
RandomForest,GaussianCopula,0.7639,0.7854,0.7639,0.7182,0.7232,0.5466,0.3124,0.393
RandomForest,Original,0.8403,0.8473,0.8403,0.8274,0.8069,0.4662,0.578,0.6083
RandomForest,TVAE,0.6875,0.4808,0.6875,0.5658,0.5798,1.4358,-0.0138,-0.0555
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
