Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4267,0.4307,0.4267,0.4285,0.5637,20.6195,0.1172,0.1172
DecisionTree,Original,0.4488,0.4557,0.4488,0.452,0.5862,19.8691,0.1583,0.1584
KNN,Anonymous,0.4799,0.4243,0.4799,0.4318,0.5837,6.6443,0.0949,0.1025
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
LogisticRegression,Anonymous,0.5516,0.4541,0.5516,0.4335,0.7381,1.0051,0.1658,0.2341
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
RandomForest,Anonymous,0.505,0.45,0.505,0.4626,0.703,1.508,0.1652,0.1741
RandomForest,Original,0.5301,0.4719,0.5301,0.4831,0.7307,1.1741,0.2112,0.2234
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
SVM,Original,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
