Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4379,0.4391,0.4379,0.4383,0.568,20.2457,0.1292,0.1292
DecisionTree,CTGAN_HYBRID,0.4305,0.4044,0.4305,0.4118,0.5381,20.5252,0.0808,0.0823
DecisionTree,GaussianCopula_HYBRID,0.3969,0.3782,0.3969,0.3842,0.5149,21.7391,0.0374,0.0377
DecisionTree,Original,0.446,0.4528,0.446,0.4491,0.5835,19.9615,0.1542,0.1543
DecisionTree,TVAE_HYBRID,0.4607,0.415,0.4607,0.3943,0.5522,19.4368,0.1161,0.1278
KNN,Anonymous,0.481,0.4258,0.481,0.4328,0.5834,6.6373,0.0966,0.1043
KNN,CTGAN_HYBRID,0.5023,0.4084,0.5023,0.3912,0.5468,9.3031,0.0561,0.0839
KNN,GaussianCopula_HYBRID,0.4785,0.3637,0.4785,0.3685,0.5115,8.7245,0.0056,0.0081
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
KNN,TVAE_HYBRID,0.4497,0.3121,0.4497,0.3643,0.5379,13.0152,0.0621,0.0721
LogisticRegression,Anonymous,0.5454,0.392,0.5454,0.4227,0.7312,1.0584,0.1448,0.2171
LogisticRegression,CTGAN_HYBRID,0.5259,0.3657,0.5259,0.3916,0.7019,1.1175,0.0793,0.1502
LogisticRegression,GaussianCopula_HYBRID,0.5145,0.3869,0.5145,0.3632,0.6264,1.1347,0.0316,0.0889
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
LogisticRegression,TVAE_HYBRID,0.5125,0.6084,0.5125,0.3993,0.659,2.3229,0.1006,0.1387
RandomForest,Anonymous,0.5031,0.4415,0.5031,0.4547,0.7009,1.3914,0.1518,0.1624
RandomForest,CTGAN_HYBRID,0.5238,0.4117,0.5238,0.4061,0.6874,1.2701,0.1038,0.1556
RandomForest,GaussianCopula_HYBRID,0.509,0.4028,0.509,0.3559,0.5728,1.1844,0.0181,0.054
RandomForest,Original,0.5324,0.4763,0.5324,0.4861,0.7323,1.2272,0.2153,0.2277
RandomForest,TVAE_HYBRID,0.529,0.4521,0.529,0.4271,0.6756,7.7457,0.1825,0.2162
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
SVM,CTGAN_HYBRID,0.524,0.3732,0.524,0.377,N/A,N/A,0.0534,0.148
SVM,GaussianCopula_HYBRID,0.5062,0.2562,0.5062,0.3402,N/A,N/A,0.0,0.0
SVM,Original,0.5302,0.3703,0.5302,0.3887,N/A,N/A,0.0735,0.1708
SVM,TVAE_HYBRID,0.527,0.3673,0.527,0.3835,N/A,N/A,0.0645,0.1576
