Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.677,0.6993,0.677,0.686,0.7368,11.6436,0.4864,0.4883
DecisionTree,CTGAN_HYBRID,0.4586,0.4531,0.4586,0.4553,0.5508,19.5146,0.1167,0.1168
DecisionTree,GaussianCopula_HYBRID,0.427,0.4312,0.427,0.4289,0.5347,20.6545,0.0745,0.0745
DecisionTree,Original,0.6679,0.6879,0.6679,0.6761,0.7298,11.9693,0.4719,0.4735
DecisionTree,TVAE_HYBRID,0.5693,0.6353,0.5693,0.5803,0.664,15.5248,0.341,0.3544
KNN,Anonymous,0.631,0.6139,0.631,0.6154,0.7271,4.4834,0.3731,0.3796
KNN,CTGAN_HYBRID,0.5008,0.4783,0.5008,0.4833,0.5872,5.1558,0.1496,0.1527
KNN,GaussianCopula_HYBRID,0.4149,0.397,0.4149,0.4013,0.4963,5.5266,0.0203,0.0206
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.506,0.5235,0.506,0.5061,0.6621,6.1519,0.2202,0.2247
LogisticRegression,Anonymous,0.756,0.7332,0.756,0.7356,0.8711,0.5972,0.5852,0.5934
LogisticRegression,CTGAN_HYBRID,0.6288,0.5379,0.6288,0.566,0.6855,0.9243,0.3364,0.3605
LogisticRegression,GaussianCopula_HYBRID,0.4721,0.4729,0.4721,0.4456,0.6093,1.0156,0.1484,0.1646
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.7169,0.6501,0.7169,0.6532,0.812,1.821,0.5119,0.5357
RandomForest,Anonymous,0.7733,0.7606,0.7733,0.7602,0.8833,0.6641,0.6168,0.6236
RandomForest,CTGAN_HYBRID,0.6152,0.5357,0.6152,0.5475,0.6991,0.8913,0.2926,0.3367
RandomForest,GaussianCopula_HYBRID,0.555,0.4922,0.555,0.4796,0.6355,0.9756,0.1734,0.2078
RandomForest,Original,0.7726,0.7574,0.7726,0.7578,0.8844,0.6058,0.6148,0.6222
RandomForest,TVAE_HYBRID,0.6596,0.6587,0.6596,0.6467,0.8178,0.9073,0.4515,0.4632
