Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5139,0.6131,0.5139,0.5311,0.5418,17.5212,0.068,0.0775
DecisionTree,Original,0.8056,0.8056,0.8056,0.8056,0.7709,7.0085,0.5418,0.5418
KNN,CTGAN,0.6667,0.6753,0.6667,0.6705,0.6416,1.0956,0.234,0.2345
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.7083,0.7202,0.7083,0.6111,0.4266,0.6463,0.078,0.1631
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
RandomForest,CTGAN,0.6458,0.5606,0.6458,0.5812,0.468,0.6552,-0.0234,-0.0288
RandomForest,Original,0.8194,0.8171,0.8194,0.8083,0.7901,0.4679,0.5329,0.5506
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
