Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5354,0.5312,0.5354,0.5332,0.6081,16.7462,0.2399,0.24
DecisionTree,Original,0.6717,0.689,0.6717,0.679,0.7308,11.8336,0.477,0.4782
DecisionTree,TVAE,0.6205,0.6256,0.6205,0.6204,0.6804,13.6792,0.3879,0.3899
KNN,CTGAN,0.5286,0.4961,0.5286,0.5053,0.6147,6.7064,0.2032,0.2065
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5768,0.5419,0.5768,0.5404,0.6717,7.2149,0.2761,0.2847
LogisticRegression,CTGAN,0.6777,0.5928,0.6777,0.6121,0.7613,0.8103,0.4313,0.4555
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6837,0.6526,0.6837,0.6606,0.7875,1.1936,0.4708,0.4766
RandomForest,CTGAN,0.6431,0.5697,0.6431,0.5864,0.7456,0.8225,0.3745,0.3922
RandomForest,Original,0.7718,0.7565,0.7718,0.7559,0.8869,0.6272,0.6128,0.6208
RandomForest,TVAE,0.6973,0.6675,0.6973,0.6637,0.8391,1.0174,0.4956,0.5118
