Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.8328,0.819,0.8328,0.8255,0.5564,6.0265,0.1224,0.1232
DecisionTree,Original,0.8786,0.8786,0.8786,0.8786,0.7062,4.3764,0.4123,0.4123
DecisionTree,TVAE,0.8152,0.8689,0.8152,0.8357,0.7174,6.6603,0.3272,0.3457
KNN,CTGAN,0.8798,0.8183,0.8798,0.8315,0.5643,2.6891,0.0282,0.0583
KNN,Original,0.8821,0.8614,0.8821,0.8678,0.753,1.5055,0.3004,0.3144
KNN,TVAE,0.781,0.8568,0.781,0.8097,0.7702,2.5184,0.2596,0.2824
LogisticRegression,CTGAN,0.8852,0.8645,0.8852,0.8364,0.7609,0.3196,0.0532,0.1352
LogisticRegression,Original,0.9009,0.8857,0.9009,0.8866,0.8977,0.2487,0.3931,0.4191
LogisticRegression,TVAE,0.8815,0.8881,0.8815,0.8845,0.8756,0.3703,0.4561,0.4572
RandomForest,CTGAN,0.8853,0.8738,0.8853,0.8353,0.7577,0.3862,0.0454,0.133
RandomForest,Original,0.9062,0.8937,0.9062,0.8947,0.9247,0.23,0.4424,0.4635
RandomForest,TVAE,0.866,0.8806,0.866,0.8723,0.87,0.3566,0.4151,0.4186
