Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
KNN,CTGAN,0.7014,0.6774,0.7014,0.6811,0.6292,1.77,0.2221,0.2308,,,0.3,,,,1000.0,10.0,3360
KNN,TVAE,0.6389,0.5733,0.6389,0.5905,0.5067,3.7343,-0.0043,-0.0048,,,0.3,,,,1000.0,10.0,3360
KNN,CTGAN,0.6736,0.6278,0.6736,0.6327,0.5078,2.7917,0.099,0.1103,,,0.3,,,,1000.0,1.0,336
KNN,TVAE,0.6736,0.6179,0.6736,0.6208,0.4842,3.9773,0.0714,0.0844,,,0.3,,,,1000.0,1.0,336
KNN,CTGAN,0.5694,0.5155,0.5694,0.5376,0.4311,1.9019,-0.1296,-0.1354,,,0.3,,,,1000.0,2.0,672
KNN,TVAE,0.5972,0.4969,0.5972,0.5359,0.4725,3.2799,-0.1373,-0.1595,,,0.3,,,,1000.0,2.0,672
KNN,CTGAN,0.625,0.5949,0.625,0.606,0.5256,2.5576,0.0433,0.0443,,,0.3,,,,1000.0,3.0,1008
KNN,TVAE,0.6458,0.5711,0.6458,0.5885,0.5075,3.9629,-0.0077,-0.0091,,,0.3,,,,1000.0,3.0,1008
KNN,CTGAN,0.6319,0.6154,0.6319,0.6223,0.5469,2.101,0.0923,0.093,,,0.3,,,,1000.0,5.0,1680
KNN,TVAE,0.6458,0.5606,0.6458,0.5812,0.5424,3.7036,-0.0234,-0.0288,,,0.3,,,,1000.0,5.0,1680
