Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6389,0.7013,0.6389,0.653,0.6509,13.0158,0.2618,0.2785
DecisionTree,CTGAN_HYBRID,0.6319,0.6437,0.6319,0.6371,0.5823,13.2661,0.1595,0.16
DecisionTree,GaussianCopula_HYBRID,0.5208,0.6051,0.5208,0.5393,0.5341,17.2709,0.0569,0.0629
DecisionTree,Original,0.7361,0.7516,0.7361,0.7416,0.7145,9.5115,0.4083,0.4115
DecisionTree,TVAE_HYBRID,0.6389,0.5942,0.6389,0.6074,0.5173,13.0158,0.039,0.0414
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6319,0.5672,0.6319,0.5858,0.5352,2.0632,-0.016,-0.0178
KNN,GaussianCopula_HYBRID,0.6389,0.588,0.6389,0.6022,0.4162,2.3703,0.025,0.027
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE_HYBRID,0.6597,0.4746,0.6597,0.5521,0.4728,7.2579,-0.0665,-0.1258
LogisticRegression,Anonymous,0.5208,0.6611,0.5208,0.5306,0.7414,0.7287,0.1309,0.1624
LogisticRegression,CTGAN_HYBRID,0.6736,0.5407,0.6736,0.5704,0.5343,0.8342,-0.023,-0.0435
LogisticRegression,GaussianCopula_HYBRID,0.5556,0.614,0.5556,0.5725,0.572,0.759,0.0813,0.0857
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
LogisticRegression,TVAE_HYBRID,0.6597,0.6183,0.6597,0.6276,0.5368,0.738,0.0879,0.094
RandomForest,Anonymous,0.5972,0.7011,0.5972,0.6115,0.7482,0.9078,0.2278,0.2596
RandomForest,CTGAN_HYBRID,0.6736,0.5854,0.6736,0.5901,0.4836,0.6541,0.0105,0.0156
RandomForest,GaussianCopula_HYBRID,0.6806,0.6579,0.6806,0.6644,0.6114,0.6086,0.185,0.1894
RandomForest,Original,0.8125,0.8067,0.8125,0.8059,0.8109,0.4585,0.5313,0.5379
RandomForest,TVAE_HYBRID,0.6667,0.6029,0.6667,0.6094,0.4872,1.4389,0.0442,0.0533
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
