Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
KNN,CTGAN,0.6319,0.6437,0.6319,0.6371,0.5943,1.1329,0.1595,0.16,,,0.3,,,,200.0,10.0,3360
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.5114,10.7742,0.0,0.0,,,0.3,,,,200.0,10.0,3360
KNN,CTGAN,0.5972,0.6174,0.5972,0.6056,0.6367,0.6362,0.0969,0.0976,,,0.3,,,,200.0,1.0,336
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.5,11.0133,0.0,0.0,,,0.3,,,,200.0,1.0,336
KNN,CTGAN,0.5764,0.5895,0.5764,0.5823,0.4835,2.4039,0.0326,0.0327,,,0.3,,,,200.0,2.0,672
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.5064,10.7758,0.0,0.0,,,0.3,,,,200.0,2.0,672
KNN,CTGAN,0.5486,0.5123,0.5486,0.5281,0.4099,2.9024,-0.1437,-0.1465,,,0.3,,,,200.0,3.0,1008
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.495,11.0149,0.0,0.0,,,0.3,,,,200.0,3.0,1008
KNN,CTGAN,0.5625,0.618,0.5625,0.579,0.5397,1.9053,0.0906,0.0951,,,0.3,,,,200.0,5.0,1680
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.495,11.0149,0.0,0.0,,,0.3,,,,200.0,5.0,1680
