Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6341,0.6097,0.6341,0.6188,N/A,N/A,0.0832,0.0846
DecisionTree,CTGAN,0.5772,0.5505,0.5772,0.5619,N/A,N/A,-0.0513,-0.052
DecisionTree,CTGAN_HYBRID,0.6016,0.5174,0.6016,0.5475,N/A,N/A,-0.1012,-0.1148
DecisionTree,GaussianCopula,0.5285,0.4973,0.5285,0.5113,N/A,N/A,-0.1726,-0.1749
DecisionTree,GaussianCopula_HYBRID,0.626,0.5597,0.626,0.5789,N/A,N/A,-0.025,-0.0279
DecisionTree,Original,0.626,0.6724,0.626,0.6391,N/A,N/A,0.2155,0.224
DecisionTree,TVAE,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
DecisionTree,TVAE_HYBRID,0.6667,0.5362,0.6667,0.5659,N/A,N/A,-0.0273,-0.0485
KNN,Anonymous,0.6423,0.5912,0.6423,0.6039,N/A,N/A,0.036,0.0392
KNN,CTGAN,0.6504,0.6172,0.6504,0.6268,N/A,N/A,0.0957,0.0995
KNN,CTGAN_HYBRID,0.6667,0.6162,0.6667,0.6214,N/A,N/A,0.0786,0.0891
KNN,GaussianCopula,0.6992,0.6639,0.6992,0.6518,N/A,N/A,0.1539,0.181
KNN,GaussianCopula_HYBRID,0.626,0.5773,0.626,0.5922,N/A,N/A,0.0088,0.0093
KNN,Original,0.6504,0.6226,0.6504,0.6314,N/A,N/A,0.11,0.113
KNN,TVAE,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
KNN,TVAE_HYBRID,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
LogisticRegression,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
LogisticRegression,CTGAN,0.6585,0.4704,0.6585,0.5488,N/A,N/A,-0.0625,-0.1226
LogisticRegression,CTGAN_HYBRID,0.6423,0.4666,0.6423,0.5405,N/A,N/A,-0.092,-0.1514
LogisticRegression,GaussianCopula,0.6911,0.6342,0.6911,0.579,N/A,N/A,0.0197,0.0532
LogisticRegression,GaussianCopula_HYBRID,0.6829,0.6038,0.6829,0.587,N/A,N/A,0.0228,0.0406
LogisticRegression,Original,0.8618,0.876,0.8618,0.8504,N/A,N/A,0.6367,0.6721
LogisticRegression,TVAE,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
LogisticRegression,TVAE_HYBRID,0.5935,0.5355,0.5935,0.5568,N/A,N/A,-0.0774,-0.0825
RandomForest,Anonymous,0.5854,0.5557,0.5854,0.5679,N/A,N/A,-0.0391,-0.0398
RandomForest,CTGAN,0.6911,0.6365,0.6911,0.5918,N/A,N/A,0.0387,0.0758
RandomForest,CTGAN_HYBRID,0.6341,0.4647,0.6341,0.5363,N/A,N/A,-0.1063,-0.1642
RandomForest,GaussianCopula,0.6748,0.5814,0.6748,0.5823,N/A,N/A,0.0073,0.012
RandomForest,GaussianCopula_HYBRID,0.6341,0.6153,0.6341,0.6228,N/A,N/A,0.0972,0.0982
RandomForest,Original,0.8374,0.8385,0.8374,0.8275,N/A,N/A,0.5828,0.6019
RandomForest,TVAE,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
RandomForest,TVAE_HYBRID,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,Anonymous,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,CTGAN,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,GaussianCopula,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,Original,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,TVAE,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
SVM,TVAE_HYBRID,0.6911,0.4776,0.6911,0.5648,N/A,N/A,0.0,0.0
