Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.4896,0.5412,0.4896,0.5072,N/A,N/A,-0.0623,-0.065
DecisionTree,GaussianCopula,0.6146,0.6322,0.6146,0.6218,N/A,N/A,0.142,0.143
DecisionTree,Original,0.7188,0.7733,0.7188,0.7288,N/A,N/A,0.424,0.4475
DecisionTree,TVAE,0.3333,0.4595,0.3333,0.3077,N/A,N/A,-0.1082,-0.1671
KNN,CTGAN,0.5208,0.5451,0.5208,0.5312,N/A,N/A,-0.0575,-0.058
KNN,GaussianCopula,0.6042,0.5732,0.6042,0.585,N/A,N/A,0.0065,0.0067
KNN,Original,0.6146,0.5719,0.6146,0.5861,N/A,N/A,0.0034,0.0035
KNN,TVAE,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
LogisticRegression,CTGAN,0.6354,0.5795,0.6354,0.5933,N/A,N/A,0.0175,0.0193
LogisticRegression,GaussianCopula,0.6771,0.6129,0.6771,0.6007,N/A,N/A,0.0498,0.0702
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,N/A,N/A,0.5512,0.5674
LogisticRegression,TVAE,0.6562,0.4657,0.6562,0.5448,N/A,N/A,-0.0602,-0.1211
RandomForest,CTGAN,0.6771,0.5773,0.6771,0.5724,N/A,N/A,0.004,0.0081
RandomForest,GaussianCopula,0.6042,0.5104,0.6042,0.5431,N/A,N/A,-0.1014,-0.1189
RandomForest,Original,0.8125,0.8073,0.8125,0.8062,N/A,N/A,0.5385,0.5449
RandomForest,TVAE,0.6042,0.4869,0.6042,0.5312,N/A,N/A,-0.1259,-0.1563
SVM,CTGAN,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,GaussianCopula,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
SVM,TVAE,0.6875,0.4727,0.6875,0.5602,N/A,N/A,0.0,0.0
