Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5347,0.5596,0.5347,0.5453,0.4805,16.7703,-0.037,-0.0373
DecisionTree,Original,0.8125,0.8094,0.8125,0.8106,0.7695,6.7582,0.5496,0.5503
KNN,CTGAN,0.6458,0.5874,0.6458,0.6014,0.5658,3.2224,0.0224,0.0249
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6875,0.6176,0.6875,0.5985,0.4623,0.6559,0.0369,0.0604
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
RandomForest,CTGAN,0.7014,0.6729,0.7014,0.6069,0.5248,0.6348,0.0641,0.1212
RandomForest,Original,0.8333,0.8366,0.8333,0.821,0.8045,0.4583,0.5628,0.5883
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
