Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5208,0.6304,0.5208,0.5364,N/A,N/A,0.0954,0.111
DecisionTree,GaussianCopula,0.6944,0.7069,0.6944,0.6995,N/A,N/A,0.3065,0.3079
DecisionTree,Original,0.7639,0.761,0.7639,0.7623,N/A,N/A,0.4365,0.4367
DecisionTree,TVAE,0.5278,0.5556,0.5278,0.5394,N/A,N/A,-0.0462,-0.0467
KNN,CTGAN,0.6667,0.6202,0.6667,0.6276,N/A,N/A,0.0867,0.0954
KNN,GaussianCopula,0.6111,0.5419,0.6111,0.5656,N/A,N/A,-0.0655,-0.0722
KNN,Original,0.6597,0.6276,0.6597,0.6366,N/A,N/A,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
LogisticRegression,CTGAN,0.6181,0.5713,0.6181,0.5873,N/A,N/A,-0.0092,-0.0097
LogisticRegression,GaussianCopula,0.7917,0.7856,0.7917,0.7871,N/A,N/A,0.4896,0.4922
LogisticRegression,Original,0.7361,0.7516,0.7361,0.7416,N/A,N/A,0.4083,0.4115
LogisticRegression,TVAE,0.6319,0.5582,0.6319,0.5794,N/A,N/A,-0.0314,-0.0359
RandomForest,CTGAN,0.6944,0.6473,0.6944,0.6282,N/A,N/A,0.0959,0.1273
RandomForest,GaussianCopula,0.7847,0.8055,0.7847,0.7499,N/A,N/A,0.3875,0.4581
RandomForest,Original,0.8125,0.808,0.8125,0.8091,N/A,N/A,0.5437,0.5456
RandomForest,TVAE,0.5694,0.5581,0.5694,0.5634,N/A,N/A,-0.041,-0.0411
SVM,CTGAN,0.6944,0.6369,0.6944,0.5815,N/A,N/A,0.0174,0.0501
SVM,GaussianCopula,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
