Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4338,0.4391,0.4338,0.4363,0.5713,20.3719,0.1326,0.1326
DecisionTree,CTGAN_HYBRID,0.3649,0.3968,0.3649,0.3748,0.5368,22.8902,0.0652,0.0662
DecisionTree,GaussianCopula_HYBRID,0.3832,0.3724,0.3832,0.3758,0.5118,22.2335,0.0305,0.0306
DecisionTree,Original,0.4497,0.4563,0.4497,0.4528,0.5871,19.8287,0.1597,0.1598
DecisionTree,TVAE_HYBRID,0.4412,0.4421,0.4412,0.4408,0.5713,20.1415,0.1426,0.1428
KNN,Anonymous,0.4799,0.4247,0.4799,0.4319,0.5833,6.6424,0.0949,0.1025
KNN,CTGAN_HYBRID,0.4331,0.4146,0.4331,0.4142,0.5492,6.9196,0.071,0.0723
KNN,GaussianCopula_HYBRID,0.4759,0.365,0.4759,0.3702,0.5041,8.9971,0.0061,0.0085
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
KNN,TVAE_HYBRID,0.4717,0.4308,0.4717,0.4242,0.5555,8.1617,0.0752,0.0812
LogisticRegression,Anonymous,0.5538,0.3662,0.5538,0.432,0.7313,1.0108,0.1709,0.2417
LogisticRegression,CTGAN_HYBRID,0.497,0.4455,0.497,0.4439,0.6972,1.0798,0.1432,0.1536
LogisticRegression,GaussianCopula_HYBRID,0.5172,0.3834,0.5172,0.3698,0.6332,1.1255,0.0411,0.1046
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
LogisticRegression,TVAE_HYBRID,0.5104,0.4337,0.5104,0.4405,0.692,1.1631,0.1497,0.1681
RandomForest,Anonymous,0.5065,0.4427,0.5065,0.4579,0.6825,1.3544,0.1652,0.1756
RandomForest,CTGAN_HYBRID,0.4192,0.4226,0.4192,0.4131,0.659,1.2106,0.0873,0.0885
RandomForest,GaussianCopula_HYBRID,0.5048,0.3997,0.5048,0.3525,0.5718,1.1807,0.0121,0.0321
RandomForest,Original,0.5343,0.4758,0.5343,0.4868,0.732,1.2077,0.219,0.2316
RandomForest,TVAE_HYBRID,0.5093,0.4325,0.5093,0.4473,0.6774,1.3887,0.1712,0.1847
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
SVM,CTGAN_HYBRID,0.5265,0.3706,0.5265,0.3816,,,0.0614,0.1572
SVM,GaussianCopula_HYBRID,0.5062,0.2562,0.5062,0.3402,,,0.0,0.0
SVM,Original,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
SVM,TVAE_HYBRID,0.5212,0.4554,0.5212,0.3728,,,0.0461,0.1338
