Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.625,0.5615,0.625,0.5811,0.4882,13.5164,-0.0275,-0.0303
DecisionTree,Original,0.7986,0.7974,0.7986,0.798,0.7595,7.2588,0.5224,0.5225
KNN,CTGAN,0.6667,0.5564,0.6667,0.5767,0.5009,2.7717,-0.0189,-0.0293
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.6127,0.623,0.0,0.0
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,0.5748,0.6258,0.0,0.0
RandomForest,Original,0.8403,0.8473,0.8403,0.8274,0.822,0.4517,0.578,0.6083
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
