Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.6389,0.6435,0.6389,0.6411,0.5809,13.0158,0.1598,0.1599
DecisionTree,Original,0.8125,0.8094,0.8125,0.8106,0.7695,6.7582,0.5496,0.5503
DecisionTree,TVAE,0.6458,0.5941,0.6458,0.6072,0.5159,12.7655,0.0367,0.04
KNN,CTGAN,0.6875,0.4808,0.6875,0.5658,0.5868,4.3698,-0.0138,-0.0555
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.485,11.018,0.0,0.0
LogisticRegression,CTGAN,0.6944,0.6389,0.6944,0.5926,0.5405,0.632,0.0341,0.0714
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
LogisticRegression,TVAE,0.6458,0.5072,0.6458,0.5553,0.537,2.063,-0.0737,-0.109
RandomForest,CTGAN,0.6944,0.6369,0.6944,0.5815,0.6113,0.6046,0.0174,0.0501
RandomForest,Original,0.8403,0.8473,0.8403,0.8274,0.8124,0.4531,0.578,0.6083
RandomForest,TVAE,0.6944,0.4823,0.6944,0.5692,0.5303,7.787,0.0,0.0
SVM,CTGAN,0.6875,0.4808,0.6875,0.5658,N/A,N/A,-0.0138,-0.0555
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
