Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.4917,0.5589,0.4917,0.511,,,-0.0298,-0.0319
DecisionTree,Original,0.7042,0.7228,0.7042,0.7108,,,0.3433,0.3467
DecisionTree,TVAE,0.4958,0.5677,0.4958,0.5151,,,-0.0116,-0.0125
KNN,CTGAN,0.575,0.551,0.575,0.5614,,,-0.0515,-0.0521
KNN,Original,0.6625,0.6241,0.6625,0.6322,,,0.1048,0.1116
KNN,TVAE,0.6917,0.4784,0.6917,0.5656,,,0.0,0.0
LogisticRegression,CTGAN,0.5833,0.6168,0.5833,0.5955,,,0.0975,0.0995
LogisticRegression,Original,0.7208,0.7198,0.7208,0.7203,,,0.343,0.343
LogisticRegression,TVAE,0.6208,0.5823,0.6208,0.5956,,,0.0192,0.02
RandomForest,CTGAN,0.6125,0.5797,0.6125,0.592,,,0.014,0.0143
RandomForest,Original,0.8042,0.8035,0.8042,0.7882,,,0.4849,0.5114
RandomForest,TVAE,0.6292,0.6079,0.6292,0.6163,,,0.0788,0.0798
