Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.625,0.6055,0.625,0.6135,0.5327,13.5164,0.069,0.0696
DecisionTree,CTGAN_HYBRID,0.5208,0.5671,0.5208,0.5374,0.4895,17.2709,-0.0189,-0.0195
DecisionTree,GaussianCopula_HYBRID,0.5139,0.5422,0.5139,0.5259,0.4591,17.5212,-0.0769,-0.0778
DecisionTree,Original,0.7222,0.7382,0.7222,0.728,0.6982,10.0121,0.3772,0.3801
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6389,0.6297,0.6389,0.6338,0.5662,2.086,0.1269,0.1272
KNN,GaussianCopula_HYBRID,0.6458,0.5874,0.6458,0.6014,0.507,2.5521,0.0224,0.0249
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.6944,0.6473,0.6944,0.6282,0.5745,0.615,0.0959,0.1273
LogisticRegression,CTGAN_HYBRID,0.7153,0.715,0.7153,0.6342,0.4805,0.646,0.1225,0.2006
LogisticRegression,GaussianCopula_HYBRID,0.6944,0.6369,0.6944,0.5815,0.5214,0.6377,0.0174,0.0501
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6319,0.5945,0.6319,0.607,0.5464,0.9404,0.0412,0.0428
RandomForest,CTGAN_HYBRID,0.6181,0.5365,0.6181,0.5635,0.4755,0.6812,-0.0703,-0.0804
RandomForest,GaussianCopula_HYBRID,0.6667,0.6151,0.6667,0.622,0.5659,0.671,0.073,0.0823
RandomForest,Original,0.8264,0.8218,0.8264,0.8218,0.8016,0.4741,0.5718,0.576
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
