Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
DecisionTree,Anonymous,0.6679,0.6837,0.6679,0.6742,0.7289,11.9693,0.4715,0.4729,29,0.94,0.3,6.0,2.0,0.01,,,
DecisionTree,CTGAN_HYBRID,0.4029,0.4132,0.4029,0.4046,0.5228,21.5231,0.0457,0.0462,29,0.94,0.3,6.0,2.0,0.01,300,1,3096
DecisionTree,GaussianCopula_HYBRID,0.43,0.4416,0.43,0.4353,0.5359,20.546,0.087,0.0871,29,0.94,0.3,6.0,2.0,0.01,300,1,3096
DecisionTree,TVAE_HYBRID,0.5693,0.5893,0.5693,0.5704,0.6478,15.5248,0.318,0.3241,29,0.94,0.3,6.0,2.0,0.01,300,1,3096
DecisionTree,Anonymous,0.6679,0.6783,0.6679,0.6726,0.7215,11.9693,0.4668,0.4673,251,8.11,0.3,6.0,2.0,0.2,,,
DecisionTree,Anonymous,0.6717,0.6838,0.6717,0.677,0.7285,11.8336,0.4741,0.4748,251,8.11,0.3,6.0,2.0,0.5,,,
DecisionTree,Anonymous,0.6762,0.6882,0.6762,0.6815,0.7305,11.6708,0.481,0.4816,251,8.11,0.3,6.0,2.0,1.0,,,
DecisionTree,CTGAN_HYBRID,0.3682,0.4253,0.3682,0.3669,0.5227,22.7716,0.0451,0.0488,251,8.11,0.3,6.0,2.0,1.0,300,1,3096
DecisionTree,GaussianCopula_HYBRID,0.4337,0.4373,0.4337,0.4349,0.5337,20.4103,0.0826,0.0828,251,8.11,0.3,6.0,2.0,1.0,300,1,3096
DecisionTree,TVAE_HYBRID,0.57,0.5952,0.57,0.5669,0.6507,15.4977,0.3205,0.3319,251,8.11,0.3,6.0,2.0,1.0,300,1,3096
