Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6458,0.6391,0.6458,0.6422,0.577,12.2745,0.1492,0.1494
DecisionTree,CTGAN_HYBRID,0.5625,0.5349,0.5625,0.547,0.4559,15.7691,-0.0935,-0.0947
DecisionTree,GaussianCopula_HYBRID,0.5347,0.5489,0.5347,0.5413,0.4677,16.7703,-0.0626,-0.0628
DecisionTree,Original,0.7917,0.7917,0.7917,0.7917,0.7545,7.5091,0.5091,0.5091
DecisionTree,TVAE_HYBRID,0.6736,0.6052,0.6736,0.6068,0.5168,11.7642,0.0419,0.0541
KNN,Anonymous,0.6806,0.6398,0.6806,0.6431,0.5484,2.7685,0.1247,0.1373
KNN,CTGAN_HYBRID,0.7014,0.7912,0.7014,0.5851,0.5007,3.7036,0.0313,0.1261
KNN,GaussianCopula_HYBRID,0.6111,0.5791,0.6111,0.5914,0.5477,1.372,0.0079,0.0081
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5,11.0133,0.0,0.0
LogisticRegression,Anonymous,0.6875,0.6297,0.6875,0.6159,0.5086,0.6363,0.0679,0.093
LogisticRegression,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5409,0.6549,0.0,0.0
LogisticRegression,GaussianCopula_HYBRID,0.6875,0.6245,0.6875,0.6076,0.5005,0.6379,0.0526,0.0778
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
LogisticRegression,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5291,2.2592,0.0,0.0
RandomForest,Anonymous,0.6181,0.6156,0.6181,0.6168,0.5549,1.0976,0.0942,0.0942
RandomForest,CTGAN_HYBRID,0.6875,0.6245,0.6875,0.6076,0.541,0.9782,0.0526,0.0778
RandomForest,GaussianCopula_HYBRID,0.6458,0.6526,0.6458,0.649,0.5522,1.0034,0.1811,0.1813
RandomForest,Original,0.8333,0.8366,0.8333,0.821,0.8109,0.4555,0.5628,0.5883
RandomForest,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5136,9.1236,0.0,0.0
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
