Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
LogisticRegression,Anonymous,0.602,0.5249,0.602,0.4843,,,0.0762,0.1342,2702,1.04,0.2,10.0,2.0,0.2,,,
LogisticRegression,CTGAN_HYBRID,0.5776,0.5444,0.5776,0.5006,,,0.107,0.1279,2702,1.04,0.2,10.0,2.0,0.2,300,8,260402
LogisticRegression,GaussianCopula_HYBRID,0.5862,0.3461,0.5862,0.4352,,,-0.0027,-0.0201,2702,1.04,0.2,10.0,2.0,0.2,300,8,260402
LogisticRegression,TVAE_HYBRID,0.5879,0.4399,0.5879,0.4433,0.6679,1.2321,0.0098,0.0348,2702,1.04,0.2,10.0,2.0,0.2,300,8,260402
LogisticRegression,Anonymous,0.6003,0.5236,0.6003,0.4777,,,0.0652,0.1242,1671,0.64,0.2,20.0,2.0,0.2,,,
LogisticRegression,CTGAN_HYBRID,0.587,0.5153,0.587,0.44,,,0.0042,0.0183,1671,0.64,0.2,20.0,2.0,0.2,300,8,260402
LogisticRegression,GaussianCopula_HYBRID,0.5862,0.3461,0.5862,0.4352,,,-0.0027,-0.02,1671,0.64,0.2,20.0,2.0,0.2,300,8,260402
LogisticRegression,TVAE_HYBRID,0.5905,0.4573,0.5905,0.4934,0.6463,1.1798,0.0868,0.1193,1671,0.64,0.2,20.0,2.0,0.2,300,8,260402
LogisticRegression,Anonymous,0.6034,0.5221,0.6034,0.4949,,,0.0946,0.1465,1614,0.62,0.2,5.0,2.0,0.2,,,
LogisticRegression,CTGAN_HYBRID,0.4935,0.5238,0.4935,0.4659,,,0.1477,0.1639,1614,0.62,0.2,5.0,2.0,0.2,300,8,260402
LogisticRegression,GaussianCopula_HYBRID,0.5865,0.3462,0.5865,0.4354,,,-0.0023,-0.0187,1614,0.62,0.2,5.0,2.0,0.2,300,8,260402
LogisticRegression,TVAE_HYBRID,0.5941,0.4606,0.5941,0.4906,0.6401,1.3316,0.0827,0.1213,1614,0.62,0.2,5.0,2.0,0.2,300,8,260402
