Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.625,0.6345,0.625,0.6293,0.5709,13.5164,0.1383,0.1386
DecisionTree,CTGAN_HYBRID,0.6042,0.6117,0.6042,0.6077,0.5432,14.2673,0.0847,0.0848
DecisionTree,GaussianCopula_HYBRID,0.5069,0.5745,0.5069,0.5263,0.4986,17.7715,-0.0024,-0.0025
DecisionTree,Original,0.7431,0.7606,0.7431,0.7489,0.7259,9.2612,0.4273,0.4316
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.5903,0.5651,0.5903,0.5758,0.4947,3.7545,-0.0241,-0.0244
KNN,GaussianCopula_HYBRID,0.5069,0.5485,0.5069,0.5229,0.4401,2.4166,-0.0606,-0.0622
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.6944,0.6409,0.6944,0.6027,0.58,0.6131,0.0504,0.088
LogisticRegression,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,0.465,0.631,0.0,0.0
LogisticRegression,GaussianCopula_HYBRID,0.6875,0.4808,0.6875,0.5658,0.5702,0.6596,-0.0138,-0.0555
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6806,0.6615,0.6806,0.6677,0.6695,0.6117,0.1961,0.1992
RandomForest,CTGAN_HYBRID,0.6528,0.6065,0.6528,0.6175,0.5928,0.6221,0.0625,0.0674
RandomForest,GaussianCopula_HYBRID,0.5694,0.5854,0.5694,0.5765,0.4907,0.7546,0.0228,0.0229
RandomForest,Original,0.8056,0.7994,0.8056,0.7996,0.8201,0.4627,0.5172,0.5222
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
