Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
KNN,CTGAN,0.8743,0.8276,0.8743,0.84,0.6029,2.4584,0.1016,0.1297,,,0.2,,,,750.0,10.0,361680
KNN,TVAE,0.8807,0.837,0.8807,0.8412,0.5927,2.9169,0.096,0.1423,,,0.2,,,,750.0,10.0,361680
KNN,CTGAN,0.8742,0.8234,0.8742,0.8373,0.5887,2.555,0.0814,0.1087,,,0.2,,,,750.0,1.0,36168
KNN,TVAE,0.7713,0.8067,0.7713,0.7877,0.5522,1.8553,0.0617,0.0629,,,0.2,,,,750.0,1.0,36168
KNN,CTGAN,0.8363,0.8188,0.8363,0.827,0.6036,1.5747,0.1207,0.1219,,,0.2,,,,750.0,2.0,72336
KNN,TVAE,0.8819,0.8362,0.8819,0.8369,0.5859,3.0222,0.0625,0.1138,,,0.2,,,,750.0,2.0,72336
KNN,CTGAN,0.8721,0.8128,0.8721,0.8321,0.5773,2.5337,0.0478,0.0671,,,0.2,,,,750.0,3.0,108504
KNN,TVAE,0.8801,0.8285,0.8801,0.8356,0.578,3.0592,0.0561,0.0976,,,0.2,,,,750.0,3.0,108504
KNN,CTGAN,0.8757,0.831,0.8757,0.8418,0.6003,2.4848,0.1113,0.1423,,,0.2,,,,750.0,5.0,180840
KNN,TVAE,0.879,0.8258,0.879,0.8354,0.6006,2.6704,0.0574,0.0949,,,0.2,,,,750.0,5.0,180840
