Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5256,0.4974,0.5256,0.5096,0.588,17.099,0.2091,0.2104
DecisionTree,Original,0.6792,0.6994,0.6792,0.6872,0.7401,11.5622,0.4899,0.4917
DecisionTree,TVAE,0.6205,0.6228,0.6205,0.6155,0.6779,13.6792,0.3848,0.3896
KNN,CTGAN,0.5294,0.4848,0.5294,0.4894,0.5936,7.0393,0.1728,0.1807
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5422,0.5145,0.5422,0.5147,0.6351,6.8613,0.2213,0.2266
LogisticRegression,CTGAN,0.6393,0.5915,0.6393,0.5865,0.7544,0.9334,0.3816,0.3987
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.6702,0.6471,0.6702,0.649,0.8022,1.0442,0.4526,0.46
RandomForest,CTGAN,0.6611,0.6326,0.6611,0.5946,0.7386,0.8843,0.3937,0.4227
RandomForest,Original,0.7786,0.7645,0.7786,0.7629,0.8888,0.5768,0.624,0.6325
RandomForest,TVAE,0.7184,0.6962,0.7184,0.6974,0.8424,0.9683,0.5297,0.5368
