Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.6111,0.6209,0.6111,0.6156,N/A,N/A,0.1064,0.1066
DecisionTree,GaussianCopula,0.6806,0.6934,0.6806,0.6858,N/A,N/A,0.275,0.2762
DecisionTree,Original,0.7708,0.7792,0.7708,0.7741,N/A,N/A,0.4767,0.4782
DecisionTree,TVAE,0.5833,0.5324,0.5833,0.5525,N/A,N/A,-0.0931,-0.0973
KNN,CTGAN,0.6597,0.6015,0.6597,0.6111,N/A,N/A,0.0465,0.0532
KNN,GaussianCopula,0.6111,0.5419,0.6111,0.5656,N/A,N/A,-0.0655,-0.0722
KNN,Original,0.6597,0.6276,0.6597,0.6366,N/A,N/A,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
LogisticRegression,CTGAN,0.7014,0.6913,0.7014,0.5965,N/A,N/A,0.048,0.1143
LogisticRegression,GaussianCopula,0.7917,0.7856,0.7917,0.7871,N/A,N/A,0.4896,0.4922
LogisticRegression,Original,0.7361,0.7516,0.7361,0.7416,N/A,N/A,0.4083,0.4115
LogisticRegression,TVAE,0.7014,0.7912,0.7014,0.5851,N/A,N/A,0.0313,0.1261
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
RandomForest,GaussianCopula,0.8056,0.8059,0.8056,0.7886,N/A,N/A,0.4825,0.5117
RandomForest,Original,0.8333,0.8333,0.8333,0.823,N/A,N/A,0.5689,0.5878
RandomForest,TVAE,0.6806,0.4793,0.6806,0.5624,N/A,N/A,-0.0273,-0.0787
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
