Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5023,0.5347,0.5023,0.5099,0.6094,17.9404,0.2271,0.2314
DecisionTree,Original,0.6777,0.698,0.6777,0.6859,0.7367,11.6165,0.487,0.4887
DecisionTree,TVAE,0.6039,0.6153,0.6039,0.6067,0.6737,14.2763,0.3664,0.3686
KNN,CTGAN,0.4495,0.467,0.4495,0.4467,0.6009,5.5747,0.1271,0.1313
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.567,0.5504,0.567,0.5543,0.6707,5.5776,0.2832,0.2856
LogisticRegression,CTGAN,0.6514,0.6081,0.6514,0.6119,0.7395,0.8733,0.412,0.425
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.692,0.6802,0.692,0.6769,0.8285,0.8186,0.4944,0.5019
RandomForest,CTGAN,0.6099,0.6046,0.6099,0.5913,0.7581,0.8593,0.3704,0.3842
RandomForest,Original,0.7741,0.7576,0.7741,0.757,0.8858,0.6535,0.6163,0.6246
RandomForest,TVAE,0.7123,0.7093,0.7123,0.7035,0.8459,0.8425,0.5289,0.5347
