Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5764,0.626,0.5764,0.5918,0.5614,15.2685,0.1095,0.114
DecisionTree,CTGAN_HYBRID,0.5139,0.5474,0.5139,0.5275,0.4655,17.5212,-0.0642,-0.0653
DecisionTree,GaussianCopula_HYBRID,0.5972,0.5868,0.5972,0.5916,0.5127,14.5176,0.0261,0.0262
DecisionTree,Original,0.7292,0.7472,0.7292,0.7354,0.7095,9.7618,0.3964,0.4003
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6736,0.5407,0.6736,0.5704,0.4182,3.0514,-0.023,-0.0435
KNN,GaussianCopula_HYBRID,0.5694,0.5521,0.5694,0.56,0.4527,2.6138,-0.0548,-0.0551
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5486,0.6464,0.5486,0.565,0.5861,0.7616,0.1301,0.1473
LogisticRegression,CTGAN_HYBRID,0.7014,0.6913,0.7014,0.5965,0.5982,0.6069,0.048,0.1143
LogisticRegression,GaussianCopula_HYBRID,0.7014,0.6913,0.7014,0.5965,0.4607,0.6439,0.048,0.1143
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6319,0.6296,0.6319,0.6307,0.5628,0.7164,0.1272,0.1272
RandomForest,CTGAN_HYBRID,0.6806,0.5997,0.6806,0.5943,0.52,0.6519,0.0236,0.0366
RandomForest,GaussianCopula_HYBRID,0.5972,0.5493,0.5972,0.5674,0.4572,0.6824,-0.0567,-0.0593
RandomForest,Original,0.8125,0.8071,0.8125,0.8076,0.8076,0.4663,0.5376,0.5415
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
