Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5,0.5402,0.5,0.5152,,,-0.0667,-0.0684
DecisionTree,Original,0.6875,0.7475,0.6875,0.6988,,,0.3651,0.388
KNN,Anonymous,0.6146,0.5808,0.6146,0.5929,,,0.0231,0.0238
KNN,Original,0.6146,0.5719,0.6146,0.5861,,,0.0034,0.0035
LogisticRegression,Anonymous,0.6458,0.5181,0.6458,0.555,,,-0.0543,-0.0812
LogisticRegression,Original,0.8229,0.8213,0.8229,0.8129,,,0.5512,0.5674
RandomForest,Anonymous,0.4375,0.4724,0.4375,0.4524,,,-0.2203,-0.224
RandomForest,Original,0.7917,0.7883,0.7917,0.7896,,,0.5062,0.5068
SVM,Anonymous,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
SVM,Original,0.6875,0.4727,0.6875,0.5602,,,0.0,0.0
