Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
RandomForest,Anonymous,0.6528,0.6217,0.6528,0.6313,0.5993,0.6391,0.1018,0.1052,0,0.0,0.3,30.0,2.0,0.01,,,
RandomForest,CTGAN_HYBRID,0.5208,0.5046,0.5208,0.5122,0.4288,0.79,-0.1662,-0.1668,0,0.0,0.3,30.0,2.0,0.01,300,1,336
RandomForest,GaussianCopula_HYBRID,0.5833,0.5724,0.5833,0.5775,0.541,0.6735,-0.0075,-0.0075,0,0.0,0.3,30.0,2.0,0.01,300,1,336
RandomForest,TVAE_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5356,9.3755,0.0,0.0,0,0.0,0.3,30.0,2.0,0.01,300,1,336
RandomForest,Anonymous,0.5069,0.7189,0.5069,0.4997,0.686,0.9812,0.1631,0.2346,8,2.38,0.3,30.0,2.0,0.05,,,
RandomForest,CTGAN_HYBRID,0.5278,0.5394,0.5278,0.5332,0.4625,0.7223,-0.0851,-0.0853,8,2.38,0.3,30.0,2.0,0.05,300,1,336
RandomForest,GaussianCopula_HYBRID,0.6875,0.6447,0.6875,0.6429,0.7228,0.5622,0.1243,0.1423,8,2.38,0.3,30.0,2.0,0.05,300,1,336
RandomForest,Anonymous,0.5764,0.5564,0.5764,0.5652,0.514,0.9601,-0.0447,-0.045,23,6.85,0.3,30.0,2.0,0.1,,,
RandomForest,CTGAN_HYBRID,0.6875,0.6068,0.6875,0.5886,0.5551,0.6517,0.0206,0.0389,23,6.85,0.3,30.0,2.0,0.1,300,1,336
RandomForest,GaussianCopula_HYBRID,0.5833,0.5938,0.5833,0.5881,0.5864,0.6514,0.0426,0.0426,23,6.85,0.3,30.0,2.0,0.1,300,1,336
RandomForest,Anonymous,0.4722,0.5636,0.4722,0.4917,0.4677,1.5722,-0.0224,-0.0252,64,19.05,0.3,30.0,2.0,0.2,,,
RandomForest,CTGAN_HYBRID,0.5972,0.5493,0.5972,0.5674,0.4764,0.7269,-0.0567,-0.0593,64,19.05,0.3,30.0,2.0,0.2,300,1,336
RandomForest,GaussianCopula_HYBRID,0.5972,0.5697,0.5972,0.581,0.5378,0.6607,-0.0136,-0.0138,64,19.05,0.3,30.0,2.0,0.2,300,1,336
RandomForest,Anonymous,0.5,0.5867,0.5,0.519,0.487,1.2537,0.0211,0.0235,64,19.05,0.3,30.0,2.0,0.5,,,
RandomForest,CTGAN_HYBRID,0.5486,0.5834,0.5486,0.562,0.5183,0.7081,0.0176,0.018,64,19.05,0.3,30.0,2.0,0.5,300,1,336
RandomForest,GaussianCopula_HYBRID,0.6458,0.6301,0.6458,0.6365,0.5322,0.6823,0.1265,0.1275,64,19.05,0.3,30.0,2.0,0.5,300,1,336
