Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6458,0.6573,0.6458,0.6508,0.5986,12.7655,0.1912,0.1918
DecisionTree,CTGAN_HYBRID,0.6319,0.6001,0.6319,0.6113,0.525,13.2661,0.0545,0.056
DecisionTree,GaussianCopula_HYBRID,0.5208,0.5828,0.5208,0.5393,0.5086,17.2709,0.0151,0.016
DecisionTree,Original,0.7292,0.7427,0.7292,0.7342,0.7032,9.7618,0.389,0.3914
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6111,0.5509,0.6111,0.5716,0.5107,1.8565,-0.05,-0.0539
KNN,GaussianCopula_HYBRID,0.5069,0.5485,0.5069,0.5229,0.4401,2.4166,-0.0606,-0.0622
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.6944,0.6409,0.6944,0.6027,0.58,0.6131,0.0504,0.088
LogisticRegression,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,0.53,0.6239,0.0,0.0
LogisticRegression,GaussianCopula_HYBRID,0.6875,0.4808,0.6875,0.5658,0.5702,0.6596,-0.0138,-0.0555
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.6944,0.6706,0.6944,0.6755,0.6574,0.6186,0.2096,0.2165
RandomForest,CTGAN_HYBRID,0.6528,0.5551,0.6528,0.5775,0.5347,0.6387,-0.0274,-0.0364
RandomForest,GaussianCopula_HYBRID,0.5556,0.5927,0.5556,0.5693,0.5215,0.7307,0.0384,0.0393
RandomForest,Original,0.8194,0.8148,0.8194,0.8155,0.7909,0.4842,0.5577,0.5606
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,,,0.0,0.0
