Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5278,0.5869,0.5278,0.5458,0.5136,17.0206,0.0239,0.0252
DecisionTree,Original,0.8056,0.8033,0.8056,0.8043,0.7645,7.0085,0.5359,0.5362
DecisionTree,TVAE,0.7708,0.7628,0.7708,0.7648,0.7077,8.26,0.4348,0.438
KNN,CTGAN,0.6597,0.5463,0.6597,0.5727,0.5532,2.9902,-0.0316,-0.0467
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6667,0.6029,0.6667,0.6094,0.5219,2.7698,0.0442,0.0533
LogisticRegression,CTGAN,0.6944,0.4823,0.6944,0.5692,0.7155,0.5799,0.0,0.0
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
LogisticRegression,TVAE,0.8403,0.853,0.8403,0.8252,0.7784,0.4966,0.5719,0.6114
RandomForest,CTGAN,0.6944,0.4823,0.6944,0.5692,0.6185,0.6095,0.0,0.0
RandomForest,Original,0.8333,0.8366,0.8333,0.821,0.8082,0.4594,0.5628,0.5883
RandomForest,TVAE,0.8403,0.853,0.8403,0.8252,0.7673,0.4798,0.5719,0.6114
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
