Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4931,0.6447,0.4931,0.4993,0.565,18.2721,0.0981,0.1264
DecisionTree,CTGAN_HYBRID,0.5486,0.5515,0.5486,0.55,0.4714,16.2697,-0.0569,-0.0569
DecisionTree,GaussianCopula_HYBRID,0.6319,0.6296,0.6319,0.6307,0.5632,13.2661,0.1272,0.1272
DecisionTree,Original,0.7361,0.7562,0.7361,0.7426,0.7209,9.5115,0.4154,0.4204
KNN,Anonymous,0.6389,0.6055,0.6389,0.6165,0.4816,2.579,0.0659,0.0681
KNN,CTGAN_HYBRID,0.6667,0.4762,0.6667,0.5556,0.4301,2.8072,-0.0537,-0.1121
KNN,GaussianCopula_HYBRID,0.5278,0.5216,0.5278,0.5246,0.4157,1.9503,-0.1271,-0.1271
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
LogisticRegression,Anonymous,0.5139,0.7091,0.5139,0.5112,0.7655,0.7822,0.1633,0.2266
LogisticRegression,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,0.4505,0.658,0.0,0.0
LogisticRegression,GaussianCopula_HYBRID,0.8264,0.8349,0.8264,0.81,0.7595,0.5626,0.5346,0.5716
LogisticRegression,Original,0.8403,0.8431,0.8403,0.8294,0.788,0.4495,0.5839,0.6067
RandomForest,Anonymous,0.5278,0.6933,0.5278,0.5325,0.6111,1.1594,0.1639,0.2132
RandomForest,CTGAN_HYBRID,0.6181,0.5561,0.6181,0.5763,0.4944,0.6477,-0.0388,-0.0423
RandomForest,GaussianCopula_HYBRID,0.6875,0.6544,0.6875,0.658,0.6959,0.5903,0.1624,0.1736
RandomForest,Original,0.8264,0.8218,0.8264,0.8218,0.8038,0.4644,0.5718,0.576
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula_HYBRID,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
