Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6657,0.6727,0.6657,0.6687,0.7192,12.0507,0.4598,0.4601
DecisionTree,CTGAN_HYBRID,0.4428,0.4729,0.4428,0.4545,0.5582,20.0846,0.1283,0.1295
DecisionTree,GaussianCopula_HYBRID,0.4699,0.4722,0.4699,0.4705,0.5646,19.1075,0.1427,0.1428
DecisionTree,Original,0.6732,0.6941,0.6732,0.6817,0.7342,11.7793,0.4808,0.4826
DecisionTree,TVAE_HYBRID,0.5881,0.6258,0.5881,0.5905,0.666,14.8463,0.3547,0.3665
KNN,Anonymous,0.6378,0.6208,0.6378,0.6265,0.7153,4.0715,0.3933,0.3959
KNN,CTGAN_HYBRID,0.3833,0.4523,0.3833,0.3791,0.5816,4.0748,0.0961,0.1048
KNN,GaussianCopula_HYBRID,0.4556,0.4124,0.4556,0.4265,0.533,5.386,0.0576,0.0594
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5806,0.5638,0.5806,0.5667,0.6933,5.5194,0.3093,0.3129
LogisticRegression,Anonymous,0.7598,0.7386,0.7598,0.738,0.8767,0.5891,0.5894,0.5999
LogisticRegression,CTGAN_HYBRID,0.5889,0.6192,0.5889,0.5977,0.7263,0.929,0.3568,0.3612
LogisticRegression,GaussianCopula_HYBRID,0.5136,0.4755,0.5136,0.382,0.6798,0.9755,0.0728,0.1228
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.631,0.6557,0.631,0.5877,0.799,1.8023,0.3992,0.4507
RandomForest,Anonymous,0.7741,0.759,0.7741,0.7596,0.8844,0.5909,0.6179,0.6247
RandomForest,CTGAN_HYBRID,0.6295,0.5761,0.6295,0.5944,0.7047,0.9129,0.3662,0.374
RandomForest,GaussianCopula_HYBRID,0.5392,0.4723,0.5392,0.4603,0.6299,0.9809,0.1392,0.1719
RandomForest,Original,0.7733,0.7584,0.7733,0.758,0.8868,0.6047,0.6156,0.6235
RandomForest,TVAE_HYBRID,0.6559,0.6508,0.6559,0.6341,0.7936,0.9636,0.4406,0.4592
