Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5278,0.5869,0.5278,0.5458,N/A,N/A,0.0239,0.0252
DecisionTree,CTGAN,0.4583,0.544,0.4583,0.479,N/A,N/A,-0.0604,-0.0671
DecisionTree,GaussianCopula,0.7153,0.7209,0.7153,0.7178,N/A,N/A,0.3417,0.3421
DecisionTree,Original,0.7639,0.7705,0.7639,0.7666,N/A,N/A,0.4574,0.4584
DecisionTree,TVAE,0.5278,0.5556,0.5278,0.5394,N/A,N/A,-0.0462,-0.0467
KNN,Anonymous,0.6806,0.6398,0.6806,0.6431,N/A,N/A,0.1247,0.1373
KNN,CTGAN,0.6389,0.588,0.6389,0.6022,N/A,N/A,0.025,0.027
KNN,GaussianCopula,0.6111,0.5419,0.6111,0.5656,N/A,N/A,-0.0655,-0.0722
KNN,Original,0.6597,0.6276,0.6597,0.6366,N/A,N/A,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
LogisticRegression,Anonymous,0.5972,0.5493,0.5972,0.5674,N/A,N/A,-0.0567,-0.0593
LogisticRegression,CTGAN,0.5764,0.5433,0.5764,0.5572,N/A,N/A,-0.0733,-0.0747
LogisticRegression,GaussianCopula,0.7917,0.7856,0.7917,0.7871,N/A,N/A,0.4896,0.4922
LogisticRegression,Original,0.7361,0.7516,0.7361,0.7416,N/A,N/A,0.4083,0.4115
LogisticRegression,TVAE,0.6319,0.5582,0.6319,0.5794,N/A,N/A,-0.0314,-0.0359
RandomForest,Anonymous,0.6319,0.6296,0.6319,0.6307,N/A,N/A,0.1272,0.1272
RandomForest,CTGAN,0.5764,0.5564,0.5764,0.5652,N/A,N/A,-0.0447,-0.045
RandomForest,GaussianCopula,0.7778,0.7892,0.7778,0.744,N/A,N/A,0.3725,0.4331
RandomForest,Original,0.8681,0.8691,0.8681,0.8621,N/A,N/A,0.6657,0.6785
RandomForest,TVAE,0.6042,0.5743,0.6042,0.5862,N/A,N/A,-0.0029,-0.003
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,GaussianCopula,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
