Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC,suppressed_records,suppression_percentage,test_size,k_anonymity,l_diversity,suppression_limit,epochs,row_multiplier,rows_generated_at_runtime
LogisticRegression,Anonymous,0.6944,0.6409,0.6944,0.6027,0.58,0.6131,0.0504,0.088,0,0.0,0.3,16.0,10.0,0.01,,,
LogisticRegression,CTGAN_HYBRID,0.6458,0.6002,0.6458,0.6124,0.5166,0.6632,0.0507,0.0542,0,0.0,0.3,16.0,10.0,0.01,300,1,336
LogisticRegression,GaussianCopula_HYBRID,0.6875,0.4808,0.6875,0.5658,0.5702,0.6596,-0.0138,-0.0555,0,0.0,0.3,16.0,10.0,0.01,300,1,336
LogisticRegression,Anonymous,0.6944,0.6473,0.6944,0.6282,0.5745,0.615,0.0959,0.1273,14,4.17,0.3,16.0,10.0,0.05,,,
LogisticRegression,CTGAN_HYBRID,0.4653,0.5822,0.4653,0.4798,0.5345,0.7472,0.0107,0.0128,14,4.17,0.3,16.0,10.0,0.05,300,1,336
LogisticRegression,GaussianCopula_HYBRID,0.6944,0.6369,0.6944,0.5815,0.5214,0.6377,0.0174,0.0501,14,4.17,0.3,16.0,10.0,0.05,300,1,336
LogisticRegression,Anonymous,0.5347,0.6455,0.5347,0.5498,0.5902,0.7964,0.1216,0.1415,17,5.06,0.3,16.0,10.0,0.1,,,
LogisticRegression,CTGAN_HYBRID,0.6944,0.4823,0.6944,0.5692,0.5357,0.6703,0.0,0.0,17,5.06,0.3,16.0,10.0,0.1,300,1,336
LogisticRegression,GaussianCopula_HYBRID,0.4583,0.6131,0.4583,0.4612,0.5741,0.7254,0.0501,0.0665,17,5.06,0.3,16.0,10.0,0.1,300,1,336
LogisticRegression,Anonymous,0.5139,0.7091,0.5139,0.5112,0.7657,0.7646,0.1633,0.2266,46,13.69,0.3,16.0,10.0,0.2,,,
LogisticRegression,CTGAN_HYBRID,0.7083,0.7946,0.7083,0.6005,0.6441,0.5996,0.062,0.1789,46,13.69,0.3,16.0,10.0,0.2,300,1,336
LogisticRegression,GaussianCopula_HYBRID,0.7222,0.7339,0.7222,0.7268,0.725,0.5965,0.3695,0.3712,46,13.69,0.3,16.0,10.0,0.2,300,1,336
LogisticRegression,Anonymous,0.5417,0.7004,0.5417,0.5483,0.7757,0.625,0.1807,0.2305,70,20.83,0.3,16.0,10.0,0.5,,,
LogisticRegression,CTGAN_HYBRID,0.7014,0.6801,0.7014,0.6846,0.6216,0.6689,0.2329,0.2394,70,20.83,0.3,16.0,10.0,0.5,300,1,336
LogisticRegression,GaussianCopula_HYBRID,0.6319,0.5751,0.6319,0.5918,0.5682,0.6392,-0.001,-0.0011,70,20.83,0.3,16.0,10.0,0.5,300,1,336
