Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,CTGAN,0.5377,0.5821,0.5377,0.5542,0.637,16.6648,0.2814,0.2856
DecisionTree,Original,0.68,0.6943,0.68,0.6861,0.7354,11.5351,0.4881,0.489
DecisionTree,TVAE,0.6107,0.6179,0.6107,0.6125,0.675,14.0321,0.3734,0.3748
KNN,CTGAN,0.4307,0.4576,0.4307,0.4417,0.5738,6.65,0.1069,0.1078
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE,0.5346,0.5112,0.5346,0.5061,0.6473,6.3989,0.2151,0.2218
LogisticRegression,CTGAN,0.6024,0.598,0.6024,0.5984,0.7438,0.8779,0.3459,0.3472
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE,0.689,0.6767,0.689,0.6731,0.7985,1.0981,0.4873,0.4947
RandomForest,CTGAN,0.6401,0.6317,0.6401,0.6354,0.7761,0.8546,0.4096,0.4099
RandomForest,Original,0.7718,0.7574,0.7718,0.7572,0.8896,0.5995,0.6137,0.6208
RandomForest,TVAE,0.6995,0.6838,0.6995,0.6813,0.8355,0.8693,0.5024,0.5103
