Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4342,0.4383,0.4342,0.4361,0.569,20.3718,0.1281,0.1282
DecisionTree,Original,0.4486,0.4534,0.4486,0.4508,0.5842,19.8729,0.1557,0.1558
KNN,Anonymous,0.4811,0.4262,0.4811,0.433,0.5833,6.6478,0.0967,0.1045
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
LogisticRegression,Anonymous,0.5444,0.4207,0.5444,0.4236,0.7345,1.0429,0.1437,0.2128
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
RandomForest,Anonymous,0.5014,0.4409,0.5014,0.4534,0.7007,1.4125,0.149,0.1594
RandomForest,Original,0.5315,0.4738,0.5315,0.4844,0.7329,1.1756,0.2147,0.2269
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
SVM,Original,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
