Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.4381,0.4427,0.4381,0.4402,0.572,20.2037,0.1364,0.1364
DecisionTree,Original,0.4474,0.4544,0.4474,0.4506,0.585,19.9134,0.1567,0.1568
KNN,Anonymous,0.4805,0.4237,0.4805,0.4311,0.5834,6.5886,0.0946,0.1026
KNN,Original,0.4781,0.422,0.4781,0.4311,0.587,6.5115,0.0958,0.103
LogisticRegression,Anonymous,0.5515,0.3668,0.5515,0.4276,0.7103,1.0402,0.157,0.2343
LogisticRegression,Original,0.5694,0.3768,0.5694,0.4522,0.7521,0.9618,0.2318,0.2893
RandomForest,Anonymous,0.5012,0.4459,0.5012,0.4589,0.6959,1.5641,0.1568,0.1652
RandomForest,Original,0.5326,0.4761,0.5326,0.4864,0.7307,1.2028,0.2171,0.2292
SVM,Anonymous,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
SVM,Original,0.5302,0.3703,0.5302,0.3887,,,0.0735,0.1708
