Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.625,0.625,0.625,0.625,0.562,13.0254,0.1164,0.1164
DecisionTree,CTGAN,0.4722,0.5691,0.4722,0.4909,0.4927,19.023,-0.0118,-0.0135
DecisionTree,GaussianCopula,0.7014,0.6891,0.7014,0.6935,0.6259,10.763,0.2636,0.2655
DecisionTree,Original,0.7847,0.7861,0.7847,0.7854,0.7495,7.7594,0.4959,0.496
DecisionTree,TVAE,0.6319,0.5476,0.6319,0.5724,0.4805,13.2661,-0.0472,-0.0558
KNN,Anonymous,0.6806,0.6398,0.6806,0.6431,0.5484,2.7685,0.1247,0.1373
KNN,CTGAN,0.6667,0.5564,0.6667,0.5767,0.4823,2.0806,-0.0189,-0.0293
KNN,GaussianCopula,0.6111,0.5419,0.6111,0.5656,0.4653,3.5342,-0.0655,-0.0722
KNN,Original,0.6597,0.6276,0.6597,0.6366,0.4986,2.8046,0.1136,0.118
KNN,TVAE,0.6944,0.4823,0.6944,0.5692,0.5311,6.0564,0.0,0.0
LogisticRegression,Anonymous,0.6806,0.5849,0.6806,0.5847,0.505,0.6334,0.0072,0.0126
LogisticRegression,CTGAN,0.6389,0.6,0.6389,0.6121,0.5155,0.6845,0.0526,0.055
LogisticRegression,GaussianCopula,0.7431,0.7809,0.7431,0.6773,0.732,0.5385,0.2211,0.327
LogisticRegression,Original,0.8472,0.8588,0.8472,0.8339,0.7905,0.4473,0.5934,0.6293
LogisticRegression,TVAE,0.6875,0.6068,0.6875,0.5886,0.5825,1.5387,0.0206,0.0389
RandomForest,Anonymous,0.625,0.6154,0.625,0.6197,0.5742,1.255,0.0933,0.0935
RandomForest,CTGAN,0.6389,0.5244,0.6389,0.5606,0.4849,0.6457,-0.0685,-0.0909
RandomForest,GaussianCopula,0.7153,0.715,0.7153,0.6342,0.7459,0.5465,0.1225,0.2006
RandomForest,Original,0.8403,0.8473,0.8403,0.8274,0.8143,0.4471,0.578,0.6083
RandomForest,TVAE,0.6875,0.4808,0.6875,0.5658,0.5775,1.2285,-0.0138,-0.0555
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,CTGAN,0.6875,0.4808,0.6875,0.5658,N/A,N/A,-0.0138,-0.0555
SVM,GaussianCopula,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,TVAE,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
