Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.6747,0.6771,0.6747,0.6758,0.728,11.1538,0.4735,0.4736
DecisionTree,CTGAN_HYBRID,0.3675,0.4188,0.3675,0.3809,0.5163,22.7987,0.0365,0.0381
DecisionTree,GaussianCopula_HYBRID,0.4533,0.4461,0.4533,0.4494,0.5432,19.7046,0.1041,0.1042
DecisionTree,Original,0.6875,0.7062,0.6875,0.695,0.7463,11.2636,0.5029,0.5045
DecisionTree,TVAE_HYBRID,0.5655,0.59,0.5655,0.5537,0.6505,14.6481,0.3102,0.3286
KNN,Anonymous,0.6928,0.6801,0.6928,0.6848,0.8016,3.5803,0.4898,0.4913
KNN,CTGAN_HYBRID,0.4096,0.4358,0.4096,0.4201,0.5508,5.038,0.0737,0.0743
KNN,GaussianCopula_HYBRID,0.427,0.4082,0.427,0.4158,0.5361,5.0038,0.04,0.0403
KNN,Original,0.5798,0.5704,0.5798,0.5742,0.703,4.3475,0.306,0.3067
KNN,TVAE_HYBRID,0.5648,0.5813,0.5648,0.5504,0.6803,10.1239,0.3032,0.3209
LogisticRegression,Anonymous,0.7395,0.7115,0.7395,0.7167,0.8597,0.6294,0.5569,0.5649
LogisticRegression,CTGAN_HYBRID,0.4563,0.3399,0.4563,0.3515,0.4223,1.1188,-0.0155,-0.022
LogisticRegression,GaussianCopula_HYBRID,0.5422,0.4941,0.5422,0.4291,0.6868,0.9645,0.1103,0.1928
LogisticRegression,Original,0.7756,0.7608,0.7756,0.7619,0.879,0.5821,0.6209,0.6275
LogisticRegression,TVAE_HYBRID,0.6423,0.6346,0.6423,0.6092,0.7768,1.6907,0.4128,0.4389
RandomForest,Anonymous,0.7598,0.7436,0.7598,0.7469,0.8689,0.8503,0.5959,0.6009
RandomForest,CTGAN_HYBRID,0.3652,0.3451,0.3652,0.3303,0.4988,1.1052,-0.0431,-0.0468
RandomForest,GaussianCopula_HYBRID,0.5437,0.4914,0.5437,0.4784,0.6338,0.9791,0.1672,0.1878
RandomForest,Original,0.7786,0.7662,0.7786,0.7647,0.8883,0.6233,0.6248,0.6326
RandomForest,TVAE_HYBRID,0.5904,0.618,0.5904,0.56,0.7782,2.575,0.3434,0.3862
