Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.5625,0.5812,0.5625,0.5707,N/A,N/A,0.0131,0.0131
DecisionTree,Original,0.7569,0.7619,0.7569,0.7591,N/A,N/A,0.438,0.4385
KNN,Anonymous,0.6806,0.6398,0.6806,0.6431,N/A,N/A,0.1247,0.1373
KNN,Original,0.6597,0.6276,0.6597,0.6366,N/A,N/A,0.1136,0.118
LogisticRegression,Anonymous,0.6667,0.6093,0.6667,0.6159,N/A,N/A,0.0588,0.0684
LogisticRegression,Original,0.7361,0.7516,0.7361,0.7416,N/A,N/A,0.4083,0.4115
RandomForest,Anonymous,0.5903,0.6183,0.5903,0.6011,N/A,N/A,0.0977,0.0991
RandomForest,Original,0.8333,0.8298,0.8333,0.8266,N/A,N/A,0.5806,0.5897
SVM,Anonymous,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
SVM,Original,0.6944,0.4823,0.6944,0.5692,N/A,N/A,0.0,0.0
