Model,Dataset,Accuracy,Precision,Recall,F1,AUC-ROC,LogLoss,CohenKappa,MCC
DecisionTree,Anonymous,0.8226,0.8238,0.8226,0.8232,0.5689,6.2225,0.1471,0.1471
DecisionTree,CTGAN_HYBRID,0.7852,0.7961,0.7852,0.7906,0.5062,7.7315,0.0132,0.0132
DecisionTree,GaussianCopula_HYBRID,0.7973,0.8027,0.7973,0.8,0.5232,7.306,0.0452,0.0452
DecisionTree,Original,0.8746,0.8744,0.8746,0.8745,0.6957,4.5199,0.3921,0.3921
DecisionTree,TVAE_HYBRID,0.7548,0.812,0.7548,0.7801,0.5515,8.7649,0.0824,0.0863
KNN,Anonymous,0.8777,0.8379,0.8777,0.8462,0.6045,2.1703,0.1401,0.1737
KNN,CTGAN_HYBRID,0.8758,0.8027,0.8758,0.8284,0.5188,2.5641,0.0136,0.0248
KNN,GaussianCopula_HYBRID,0.8782,0.7957,0.8782,0.8274,0.5172,2.6991,0.002,0.0047
KNN,Original,0.8821,0.8614,0.8821,0.8678,0.753,1.5055,0.3004,0.3144
KNN,TVAE_HYBRID,0.7311,0.8148,0.7311,0.766,0.5917,6.0502,0.088,0.0956
LogisticRegression,Anonymous,0.8829,0.8266,0.8829,0.8285,0.6895,0.3388,0.0027,0.0207
LogisticRegression,CTGAN_HYBRID,0.8831,0.8968,0.8831,0.8284,0.6507,0.3508,0.0017,0.0289
LogisticRegression,GaussianCopula_HYBRID,0.8828,0.7797,0.8828,0.828,0.6297,0.3559,-0.0004,-0.0054
LogisticRegression,Original,0.9009,0.8857,0.9009,0.8866,0.8977,0.2487,0.3931,0.4191
LogisticRegression,TVAE_HYBRID,0.8308,0.8137,0.8308,0.8218,0.663,0.5555,0.0967,0.0976
RandomForest,Anonymous,0.8415,0.8172,0.8415,0.8282,0.6586,1.1113,0.1101,0.1126
RandomForest,CTGAN_HYBRID,0.85,0.7907,0.85,0.8172,0.5783,1.1652,-0.0097,-0.0113
RandomForest,GaussianCopula_HYBRID,0.8776,0.7911,0.8776,0.8266,0.5981,0.485,-0.0021,-0.0048
RandomForest,Original,0.9064,0.8943,0.9064,0.8957,0.9277,0.2201,0.4503,0.469
RandomForest,TVAE_HYBRID,0.8075,0.8108,0.8075,0.8091,0.6432,1.2123,0.0843,0.0844
